,logFC,logCPM,PValue,QValue
ENSCPRG00005015943,7.62824205782391,2.54056396101647,1.6385036976028e-15,1.8429889590636298e-11
ENSCPRG00005017770,3.5728421349668,5.53982087210498,3.22141263957233e-14,1.8117224684954801e-10
ENSCPRG00005014884,6.90638582687549,2.66261472374859,1.75990099743873e-12,6.59845547306363e-09
ENSCPRG00005004140,2.78772221448644,5.66598951950332,6.55712072821281e-11,1.84386234877344e-07
ENSCPRG00005006846,5.05312786360438,2.31650695551737,4.30959664272691e-10,9.69486860747845e-07
ENSCPRG00005000694,2.92250610333479,3.24259436995972,2.89958179455103e-08,4.65921371787285e-05
ENSCPRG00005006763,2.32516013014397,7.62235065284162,2.72538996131532e-08,4.65921371787285e-05
ENSCPRG00005009119,2.78840593603929,5.63914820790454,1.37942983607324e-07,0.0001939478349518
ENSCPRG00005006749,3.52847278320827,0.938603856162271,2.27358258851842e-06,0.0028414729950727
ENSCPRG00005015564,7.03010702246404,-0.0869515990944748,2.55658917989289e-06,0.0028756515095435
ENSCPRG00005002774,2.39474519514209,4.01364546543995,3.79087482329884e-06,0.003876341819315
ENSCPRG00005017776,2.5127081055977,1.93032013836244,2.52218862534097e-05,0.0236413147148627
ENSCPRG00005014537,1.80128048188308,4.74604352272504,2.74381346877964e-05,0.0237403183821795
ENSCPRG00005014013,1.74580510787317,4.35378267809909,6.2311758101857e-05,0.0500630467949777
ENSCPRG00005018657,1.91077686643589,6.32409172998735,8.09084599783182e-05,0.0606705571890749
ENSCPRG00005007275,2.47276748224014,4.58274243238292,9.67912785429847e-05,0.0680442688157182
ENSCPRG00005008617,3.58201028298436,0.145270423282149,0.0001045311500082,0.0691627279584014
ENSCPRG00005017800,1.79710962461925,6.25388880824994,0.0002009467072369,0.125569364611153
ENSCPRG00005003675,1.47674622530878,8.56341573027838,0.0003702294062139,0.219175808478684
ENSCPRG00005006849,2.43145982598148,1.03331948965207,0.0003943158953123,0.221763259523657
ENSCPRG00005015100,3.03166581262668,2.85696303570246,0.0005667541911085,0.2897659609813
ENSCPRG00005015469,2.2271565428492,2.22534222353305,0.0006189074788684,0.302672666187483
ENSCPRG00005009766,1.66878641424524,2.56710636728615,0.0011405498030431,0.534537674359576
ENSCPRG00005018782,1.03714260077803,6.1694819775722,0.0425566054102665,0.917893541569414
ENSCPRG00005018473,3.88610118669497,1.22329405042224,0.0083471004209535,0.917893541569414
ENSCPRG00005017591,1.07488323972054,4.87525485957778,0.0423688925686598,0.917893541569414
ENSCPRG00005017334,1.47092808009307,3.81726270776694,0.0462506014270814,0.917893541569414
ENSCPRG00005017250,1.98017617816864,4.8353275543812,0.0269735524611211,0.917893541569414
ENSCPRG00005017224,1.5210300743592,5.48351745349322,0.0449731349687995,0.917893541569414
ENSCPRG00005017026,1.36865893022778,1.51910150125072,0.0409490931100115,0.917893541569414
ENSCPRG00005016772,1.41436514692663,3.74034560807123,0.0065969396933419,0.917893541569414
ENSCPRG00005016363,2.01073442622975,0.386948124658826,0.0122422768278362,0.917893541569414
ENSCPRG00005016336,4.70138213101972,1.90987187708876,0.0121420604874659,0.917893541569414
ENSCPRG00005015577,1.14331181626104,9.96448156230097,0.0470470454008165,0.917893541569414
ENSCPRG00005015501,5.14650968553507,-1.37266374326604,0.0195105520183773,0.917893541569414
ENSCPRG00005015274,1.91400467861805,5.25036319930016,0.0144946208431671,0.917893541569414
ENSCPRG00005016092,1.4281119473063,5.06886105704767,0.0334260194017784,0.917893541569414
ENSCPRG00005014782,1.88416450438941,5.7923162928414,0.037359829315736,0.917893541569414
ENSCPRG00005014524,0.983964591243231,4.23840701804163,0.0175792971721579,0.917893541569414
ENSCPRG00005013476,1.42533421547251,5.46617223853537,0.0138385276787938,0.917893541569414
ENSCPRG00005013383,2.22130014497395,5.45374423494907,0.0257759556276711,0.917893541569414
ENSCPRG00005006085,5.23380216768119,-1.34914918624397,0.0261303831752059,0.917893541569414
ENSCPRG00005000962,1.44334594238252,4.81847604338351,0.0096291575844532,0.917893541569414
ENSCPRG00005005229,2.30251769358869,1.53339162579029,0.0373110537756371,0.917893541569414
ENSCPRG00005012376,2.40754290925869,2.41798399435469,0.0181799411396564,0.917893541569414
ENSCPRG00005005030,1.29114621824398,10.5133135580334,0.026549779404486,0.917893541569414
ENSCPRG00005005521,1.25407476058892,4.52575303128853,0.0446635305314137,0.917893541569414
ENSCPRG00005017550,3.29304439185738,1.53403456311726,0.0260191417594967,0.917893541569414
ENSCPRG00005004937,3.41639837117763,-1.01719674364554,0.0400284686357305,0.917893541569414
ENSCPRG00005002055,1.964780808792,9.18059029374937,0.03633492269558,0.917893541569414
ENSCPRG00005009535,1.55105195065387,0.684012937176659,0.0290819622655363,0.917893541569414
ENSCPRG00005013089,1.38845241680795,4.91205321570476,0.0403231384092666,0.917893541569414
ENSCPRG00005005873,2.26172947317011,2.44240076505899,0.0419323423201363,0.917893541569414
ENSCPRG00005017674,1.44095500024706,0.354588052843338,0.0370714754318737,0.917893541569414
ENSCPRG00005011486,1.45238923980719,7.6735947718694,0.0298421578583563,0.917893541569414
ENSCPRG00005010643,1.06314567458485,2.26973965909753,0.0460657461008322,0.917893541569414
ENSCPRG00005005375,1.33024883297095,6.11656608760252,0.0021688862134657,0.917893541569414
ENSCPRG00005005033,1.47569032154058,4.50377700573184,0.0083428127764698,0.917893541569414
ENSCPRG00005005828,3.51733216452603,2.38968832627198,0.0092499736827013,0.917893541569414
ENSCPRG00005000959,1.83956848312856,7.78423537925279,0.0021828673024539,0.917893541569414
ENSCPRG00005001004,1.89088136150578,3.43107573063488,0.0378357732874122,0.917893541569414
ENSCPRG00005015199,1.93187508540083,1.55113243127329,0.0229404359143418,0.917893541569414
ENSCPRG00005004498,2.24459875475946,-0.0786918768897304,0.0422755605453441,0.917893541569414
ENSCPRG00005001051,2.22762095373234,-0.478071241101304,0.0327658525927277,0.917893541569414
ENSCPRG00005012245,1.56829977140709,7.40858322678598,0.0370303124202309,0.917893541569414
ENSCPRG00005000494,1.61210225936242,5.58905562553544,0.0037983029970009,0.917893541569414
ENSCPRG00005002423,1.62818613168593,0.0200476899874796,0.0339628910932472,0.917893541569414
ENSCPRG00005000285,4.1956118128015,0.154590491147031,0.0279762629019749,0.917893541569414
ENSCPRG00005000432,1.43342455955479,9.40747313556839,0.0488614057288336,0.917893541569414
ENSCPRG00005001171,1.77519362134347,1.36801915229482,0.0184239966950763,0.917893541569414
ENSCPRG00005007884,0.952785035333343,4.56833988447177,0.0242134421625753,0.917893541569414
ENSCPRG00005006344,2.24532550092015,0.531581802393782,0.0422669119233337,0.917893541569414
ENSCPRG00005005056,2.20014278909311,-0.275308459361104,0.0173395169035155,0.917893541569414
ENSCPRG00005010962,2.92318353933862,-0.0445936122272184,0.0045591016007923,0.917893541569414
ENSCPRG00005008363,2.12896865068768,2.95363288602542,0.0117455142744376,0.917893541569414
ENSCPRG00005006009,1.70761331253261,4.56124773932426,0.0385813954392954,0.917893541569414
ENSCPRG00005007912,1.21375432738752,4.46244654881458,0.0047215297790456,0.917893541569414
ENSCPRG00005002961,1.01339202414824,5.09404791591628,0.0458232938075585,0.917893541569414
ENSCPRG00005006537,1.48855086234205,7.77287020360596,0.0199372090590869,0.917893541569414
ENSCPRG00005001541,1.22388007203547,7.80323709275949,0.0040651131890822,0.917893541569414
ENSCPRG00005002150,1.8960736416111,5.68667021112377,0.0312655553783814,0.917893541569414
ENSCPRG00005002353,1.15959704496728,3.7809312434611,0.0100871837270844,0.917893541569414
ENSCPRG00005006102,5.24247358622918,-1.3116198488847,0.0153867118668417,0.917893541569414
