lps_names,lps_logfoldchanges,lps_pvals,lps_pvals_adj,lps_pts,UNST_pts,1to1_bat_dragon
GNAI2,0.965649486,1.86232e-26,1.89997e-24,0.506336088,0.36514929,GNAI2
ATP6V1E1,0.451395243,2.52663e-26,2.5499999999999998e-24,0.865013774,0.834067548,ATP6V1E1
TBC1D8,1.420737267,2.55896e-26,2.5688100000000002e-24,0.380165289,0.211453744,TBC1D8
MTSS1,1.034974575,4.9782300000000004e-26,4.94451e-24,0.536088154,0.415075869,MTSS1
MTA2,0.917734742,7.92781e-26,7.710930000000001e-24,0.546556474,0.424375918,MTA2
BCAR1,1.544520497,2.31806e-25,2.23152e-23,0.352066116,0.181106216,BCAR1
AOAH,0.769589365,2.3866500000000003e-24,2.2179299999999997e-22,0.68815427,0.597650514,AOAH
SERPINE2,0.677151203,3.1644700000000003e-24,2.89773e-22,0.767493113,0.705824767,SERPINE2
CASP14,1.009261847,4.3992500000000006e-24,4.00887e-22,0.502479339,0.373470387,CASP14
INF2,1.282053113,6.13846e-24,5.51346e-22,0.447933884,0.31277533,INF2
EIF4G2,0.335688204,6.311040000000001e-24,5.64147e-22,0.906887052,0.89133627,EIF4G2
DENND3,0.932113826,1.06136e-23,9.353879999999999e-22,0.514049587,0.396965247,DENND3
MAT2B,0.850689888,1.68593e-23,1.4651899999999999e-21,0.554269972,0.445912873,MAT2B
PPP1CC,0.716238081,1.76839e-23,1.52978e-21,0.612672176,0.483113069,PPP1CC
RABGAP1L,0.760818541,2.1444900000000002e-23,1.84663e-21,0.695867769,0.572197748,RABGAP1L
PPDPF,0.511911213,3.7189200000000004e-23,3.11659e-21,0.846831956,0.806656877,PPDPF
MMP14,0.764665902,3.95915e-23,3.30316e-21,0.657300275,0.572687225,MMP14
DDX18,0.732933223,4.19403e-23,3.48365e-21,0.611570248,0.509055311,DDX18
N4BP1,0.910867989,5.41173e-23,4.47529e-21,0.504132231,0.368086148,N4BP1
RASGEF1A,2.441085577,1.09174e-22,8.94939e-21,0.242424242,0.064610866,RASGEF1A
ABCC4,1.140452504,1.55697e-22,1.2598e-20,0.422589532,0.279001468,ABCC4
NFE2,0.895139635,2.90368e-22,2.31949e-20,0.482644628,0.323543808,NFE2
MIER1,0.912086964,3.72353e-22,2.94929e-20,0.507988981,0.402349486,MIER1
SREK1IP1,0.866165638,1.3141999999999999e-21,1.01943e-19,0.502479339,0.384238864,SREK1IP1
CSF3,3.885396719,1.59407e-21,1.23144e-19,0.205509642,0.031815957,CSF3
CTSH,0.545296788,1.60209e-21,1.23256e-19,0.82369146,0.753303965,CTSH
HIGD1A,0.36464861,1.6684299999999999e-21,1.27836e-19,0.855647383,0.846304454,HIGD1A
DTX2,1.077446222,2.2866e-21,1.73782e-19,0.439118457,0.313264807,DTX2
SYNJ2,0.764785945,2.61003e-21,1.97562e-19,0.597796143,0.483602545,SYNJ2
ALDH1A3,2.524485111,7.417249999999999e-21,5.50342e-19,0.241873278,0.076358297,ALDH1A3
TNIP3,3.175216675,8.09739e-21,5.98442e-19,0.207162534,0.035731767,TNIP3
DSG2,2.003000736,1.0540099999999999e-20,7.69881e-19,0.260606061,0.093979442,DSG2
NCF4,2.327753782,2.13063e-20,1.52077e-18,0.236914601,0.070974058,NCF4
ICOSLG,2.077492237,9.238779999999999e-20,6.45238e-18,0.254545455,0.094958395,ICOSLG
STXBP2,0.821799994,9.616859999999999e-20,6.661540000000001e-18,0.50523416,0.388644151,STXBP2
DDX24,0.943275154,1.09701e-19,7.57097e-18,0.46446281,0.351933431,DDX24
CIRBP,0.478639513,1.20961e-19,8.3175e-18,0.760330579,0.727361723,CIRBP
MAGOH,0.559311092,1.28923e-19,8.83265e-18,0.676584022,0.604503182,MAGOH
F3,2.974803925,1.66666e-19,1.13769e-17,0.209917355,0.045521292,F3
SMS,1.244131804,1.80985e-19,1.23096e-17,0.365289256,0.226138032,SMS
ETS2,1.027127743,2.05163e-19,1.39037e-17,0.444077135,0.319627998,ETS2
BCAT2,1.138555646,2.24277e-19,1.50901e-17,0.366391185,0.217816936,BCAT2
GNL3,1.117951155,2.47095e-19,1.6507e-17,0.412672176,0.287812041,GNL3
SRGAP2,1.497648835,2.76935e-19,1.84349e-17,0.340495868,0.203622124,SRGAP2
PLS3,0.463515788,3.37009e-19,2.22758e-17,0.776859504,0.744493392,PLS3
UGCG,0.660450161,4.00374e-19,2.61875e-17,0.622589532,0.528634361,UGCG
SMURF1,1.004847288,4.2976200000000003e-19,2.80121e-17,0.431404959,0.308370044,SMURF1
MEX3C,0.811804712,7.53974e-19,4.84712e-17,0.510743802,0.401370534,MEX3C
MAPKAPK2,1.12681067,8.0364e-19,5.14878e-17,0.403856749,0.282917279,MAPKAPK2
CCT7,0.483063966,9.10384e-19,5.81283e-17,0.721212121,0.681350954,CCT7
RBP5,0.906854093,1.1213e-18,7.08724e-17,0.484848485,0.363191385,RBP5
RBM23,0.429359466,2.6635e-18,1.67222e-16,0.796143251,0.757219775,RBM23
ABCF2,0.68232429,2.81878e-18,1.75212e-16,0.558677686,0.471855115,ABCF2
RBM38,1.621294022,3.91365e-18,2.41853e-16,0.293663912,0.149290259,RBM38
SLC25A37,2.597579718,5.19338e-18,3.15502e-16,0.20661157,0.049437102,SLC25A37
KNOP1,0.90595144,1.07694e-17,6.37736e-16,0.476033058,0.367107195,KNOP1
HSP90AA1,0.285581857,1.10503e-17,6.52318e-16,0.953719008,0.953989232,HSP90AA1
CEBPZ,0.789364934,1.69458e-17,9.90987e-16,0.514600551,0.418991679,CEBPZ
SECISBP2L,0.755078077,2.13041e-17,1.24199e-15,0.525619835,0.426333823,SECISBP2L
RNF213,1.189821005,2.28053e-17,1.32539e-15,0.403305785,0.28536466,RNF213
TANK,0.584020495,4.34651e-17,2.47251e-15,0.643526171,0.581008321,TANK
UXS1,1.674774408,4.43204e-17,2.50628e-15,0.269972452,0.128732256,UXS1
DDX39B,0.633224547,5.47218e-17,3.07556e-15,0.584573003,0.503181596,DDX39B
SDCBP,0.575626373,5.49172e-17,3.07733e-15,0.625344353,0.563876652,SDCBP
CCDC134,0.834924817,5.76706e-17,3.222e-15,0.458953168,0.349975526,CCDC134
NBEAL2,1.234548807,6.1376e-17,3.40873e-15,0.338842975,0.203132648,NBEAL2
ATP1A1,0.342493594,6.52119e-17,3.60975e-15,0.941597796,0.923152227,ATP1A1
ATP10A,0.897239089,7.87714e-17,4.33635e-15,0.439118457,0.314733235,ATP10A
TGIF1,1.334171414,1.04352e-16,5.72777e-15,0.30137741,0.159079785,TGIF1
RBM17,0.56265682,1.14723e-16,6.27868e-15,0.633057851,0.550660793,RBM17
GADD45G,0.675237894,2.92825e-16,1.54843e-14,0.649035813,0.551150269,GADD45G
SOCS3,3.56925106,3.79104e-16,1.98786e-14,0.173553719,0.02349486,SOCS3
TGOLN2,0.674792111,4.15819e-16,2.16826e-14,0.546556474,0.466960352,TGOLN2
AP1B1,0.552235603,4.24503e-16,2.20742e-14,0.687052342,0.63485071,AP1B1
LAS1L,1.024986625,5.23421e-16,2.70679e-14,0.391735537,0.276064611,LAS1L
HIPK1,1.413247108,9.74125e-16,4.9691e-14,0.295316804,0.162995595,HIPK1
GLIPR2,0.544212937,9.88601e-16,5.02927e-14,0.68815427,0.640234949,GLIPR2
SLC20A1,0.552578449,1.15338e-15,5.83592e-14,0.667217631,0.623592756,SLC20A1
TAGLN2,0.327617228,1.18085e-15,5.9429e-14,0.832506887,0.81938326,TAGLN2
STARD4,1.663452744,1.44213e-15,7.21911e-14,0.252892562,0.115026921,STARD4
ZFAND2B,1.314973235,1.56403e-15,7.78779e-14,0.292561983,0.156142927,ZFAND2B
ATP1B3,0.772289097,2.28788e-15,1.13021e-13,0.507988981,0.423396965,ATP1B3
GSDMA,2.091238737,2.38502e-15,1.17511e-13,0.218732782,0.078316202,GSDMA
NR3C1,1.161080122,2.64401e-15,1.29253e-13,0.334435262,0.211453744,NR3C1
IL1R2,0.897588849,2.75602e-15,1.34379e-13,0.471625344,0.363191385,IL1R2
GPR84,2.326009989,3.29368e-15,1.59765e-13,0.18953168,0.044052863,GPR84
GAS7,2.589046955,3.48682e-15,1.68264e-13,0.196694215,0.055800294,GAS7
DOCK8,1.022163272,4.55387e-15,2.18632e-13,0.393939394,0.287812041,DOCK8
PIP4K2A,0.986229658,4.7054e-15,2.25331e-13,0.38677686,0.273127753,PIP4K2A
PTGES,2.746321917,5.83209e-15,2.77868e-13,0.182369146,0.039158101,PTGES
RASAL2,0.489762008,8.09108e-15,3.82584e-13,0.69862259,0.638277044,RASAL2
HK2,0.847890615,8.76934e-15,4.12577e-13,0.492561983,0.409202154,HK2
MAP3K8,1.827059031,1.28085e-14,5.98111e-13,0.230853994,0.094958395,MAP3K8
MCF2L,0.809469581,1.29472e-14,6.0309e-13,0.467217631,0.358786099,MCF2L
ZNF516,1.670396328,2.00631e-14,9.11924e-13,0.241873278,0.107684777,ZNF516
BAZ1A,0.667980433,2.09611e-14,9.5044e-13,0.554820937,0.483602545,BAZ1A
ANO1,0.957774758,2.1593e-14,9.74384e-13,0.339393939,0.203622124,ANO1
PPP2R1A,0.447814971,3.8187e-14,1.71085e-12,0.705785124,0.655408713,PPP2R1A
PAIP1,0.783260405,4.52585e-14,2.00849e-12,0.434710744,0.338717572,PAIP1
GPT2,1.622376204,6.00811e-14,2.63515e-12,0.272727273,0.151248164,GPT2
SLC37A3,0.587798059,8.98697e-14,3.88718e-12,0.612672176,0.545276554,SLC37A3
IRAK2,1.136332631,9.64095e-14,4.13196e-12,0.330578512,0.215859031,IRAK2
PTPN2,0.51664865,1.49394e-13,6.34484e-12,0.600550964,0.539402839,PTPN2
WDR43,0.800009966,1.5489e-13,6.56343e-12,0.435812672,0.342143906,WDR43
USP24,0.678508639,1.57593e-13,6.6629e-12,0.517355372,0.434165443,USP24
PGRMC1,0.479453564,2.18806e-13,9.10735e-12,0.666666667,0.621145374,PGRMC1
TYMP,0.612639546,2.3158e-13,9.61776e-12,0.472727273,0.360744004,TYMP
TIMP1,0.585721374,3.46151e-13,1.40344e-11,0.676033058,0.569260891,TIMP1
ANXA5,0.212253302,3.55671e-13,1.43584e-11,0.875482094,0.877141459,ANXA5
SYNCRIP,0.565900803,4.43612e-13,1.77938e-11,0.604407713,0.552129222,SYNCRIP
ACTN1,0.737852335,6.89236e-13,2.74118e-11,0.443526171,0.347528145,ACTN1
FRG1,0.646854997,7.54757e-13,2.98909e-11,0.49862259,0.426333823,FRG1
OAZ1,0.13209565,8.29528e-13,3.26455e-11,0.95922865,0.966226138,OAZ1
OXCT1,0.857007205,9.23933e-13,3.62089e-11,0.415977961,0.321585903,OXCT1
ABCE1,0.782664061,1.22974e-12,4.78934e-11,0.433608815,0.347528145,ABCE1
CETN3,0.547604978,1.51175e-12,5.83922e-11,0.619283747,0.575624082,CETN3
CCT5,0.383367747,1.60204e-12,6.17527e-11,0.716253444,0.686245717,CCT5
RRAGD,0.722809911,1.68125e-12,6.45408e-11,0.428099174,0.323054332,RRAGD
RAB11FIP4,0.604317069,1.95316e-12,7.4826e-11,0.549862259,0.487028879,RAB11FIP4
GINM1,0.680113614,2.59243e-12,9.85125e-11,0.435261708,0.338717572,GINM1
ATP6V0D2,0.75157249,3.74665e-12,1.40664e-10,0.417630854,0.31669114,ATP6V0D2
NOP58,0.706605017,6.40131e-12,2.38897e-10,0.483746556,0.417033774,NOP58
NFE2L1,0.788714588,7.30597e-12,2.71043e-10,0.404958678,0.302985805,NFE2L1
IL18,1.169965863,7.96513e-12,2.92606e-10,0.268870523,0.149290259,IL18
XYLT1,1.232224107,8.66934e-12,3.16616e-10,0.266115702,0.149290259,XYLT1
STARD3,0.591122985,1.08195e-11,3.92851e-10,0.517355372,0.449828683,STARD3
SAR1A,0.444275528,1.23499e-11,4.46691e-10,0.635812672,0.563876652,SAR1A
TMBIM6,0.22529757,1.30777e-11,4.72106e-10,0.861157025,0.865883505,TMBIM6
HEATR5B,0.51545167,1.51071e-11,5.43278e-10,0.592286501,0.525208027,HEATR5B
GMPS,0.789831817,1.68352e-11,6.01964e-10,0.438016529,0.360744004,GMPS
TPD52L2,0.497358412,1.7789e-11,6.34859e-10,0.601101928,0.556534508,TPD52L2
EBNA1BP2,0.544256568,1.98481e-11,7.07001e-10,0.517906336,0.443954968,EBNA1BP2
DKC1,1.033534408,2.35564e-11,8.32769e-10,0.338842975,0.243759178,DKC1
PRDX6,0.32393077,2.42603e-11,8.54435e-10,0.805509642,0.793441018,PRDX6
TCF7L2,1.119552612,2.49798e-11,8.78128e-10,0.315151515,0.218306412,TCF7L2
COPZ1,0.346813649,2.93901e-11,1.0274e-09,0.724517906,0.716103769,COPZ1
MBD2,0.556567609,2.97098e-11,1.03664e-09,0.536639118,0.480665688,MBD2
SLC2A3,0.5937711,3.5417e-11,1.22892e-09,0.547107438,0.481155164,SLC2A3
HMGCR,0.700441658,3.58464e-11,1.23924e-09,0.41046832,0.318649046,HMGCR
RIPK2,1.40587616,5.73568e-11,1.97198e-09,0.241322314,0.129221733,RIPK2
STAU1,0.392097294,6.31293e-11,2.16252e-09,0.771900826,0.716593245,STAU1
IL6R,0.759371579,6.69198e-11,2.28403e-09,0.415426997,0.325012237,IL6R
HNRNPH1,0.47420913,6.7387e-11,2.29581e-09,0.641873278,0.607929515,HNRNPH1
GPBP1,0.6001302,6.92278e-11,2.35425e-09,0.483195592,0.414096916,GPBP1
SLCO4C1,2.845649004,7.40653e-11,2.50967e-09,0.14214876,0.021047479,SLCO4C1
GNL2,0.816705227,7.98071e-11,2.6945e-09,0.397796143,0.318159569,GNL2
CD9,0.699745595,9.12676e-11,3.05397e-09,0.532782369,0.51052374,CD9
SYS1,0.777807951,1.06612e-10,3.54845e-09,0.407713499,0.324522761,SYS1
NIP7,0.683488786,1.14907e-10,3.81775e-09,0.419283747,0.341164953,NIP7
CYBB,0.402115643,1.29169e-10,4.26144e-09,0.909641873,0.854136074,CYBB
HNRNPDL,0.453734428,1.56784e-10,5.13639e-09,0.660055096,0.625061185,HNRNPDL
PSMD12,0.357105732,2.10721e-10,6.84368e-09,0.695867769,0.671071953,PSMD12
BIRC6,0.496011466,2.24012e-10,7.26279e-09,0.61322314,0.567302986,BIRC6
CCDC86,0.807109535,2.57526e-10,8.30631e-09,0.337190083,0.243269701,CCDC86
UTP3,0.791877568,2.62422e-10,8.44973e-09,0.381818182,0.29711209,UTP3
WASF2,0.449452579,2.84181e-10,9.1035e-09,0.605509642,0.57464513,WASF2
ADAM28,2.24895668,3.52842e-10,1.11507e-08,0.158126722,0.043073911,ADAM28
SLC40A1,0.4787471,3.55312e-10,1.121e-08,0.651239669,0.604992658,SLC40A1
CSF1,1.791181326,3.6936e-10,1.16141e-08,0.18292011,0.068526676,CSF1
MCL1,0.70946008,3.73016e-10,1.17095e-08,0.402203857,0.317180617,MCL1
SFPQ,0.468880445,4.66447e-10,1.4521e-08,0.649035813,0.618697993,SFPQ
S100A4,0.368327677,5.68926e-10,1.73939e-08,0.911294766,0.921194322,S100A4
TSKU,1.22211647,6.10477e-10,1.86037e-08,0.267217631,0.170337739,TSKU
SAMD11,2.561497927,6.16391e-10,1.87535e-08,0.145454545,0.031326481,SAMD11
STARD8,0.62132448,6.83241e-10,2.06868e-08,0.499724518,0.436612824,STARD8
RPL7L1,0.584251106,6.93261e-10,2.09563e-08,0.460055096,0.394517866,RPL7L1
UBE2J1,0.859502554,7.7633e-10,2.328e-08,0.300826446,0.197258933,UBE2J1
INSIG1,0.804052889,8.88028e-10,2.64522e-08,0.367493113,0.281938326,INSIG1
PPP2CA,0.379530311,9.15086e-10,2.71374e-08,0.655647383,0.608908468,PPP2CA
EIF4H,0.381671458,9.45692e-10,2.79567e-08,0.686501377,0.64268233,EIF4H
CEBPB,0.830090284,9.86832e-10,2.89903e-08,0.314600551,0.21341165,CEBPB
TLE1,2.243199825,1.01867e-09,2.98787e-08,0.156473829,0.045521292,TLE1
ZC3H15,0.552503824,1.0715e-09,3.13794e-08,0.506887052,0.444444444,ZC3H15
RNF150,2.535979033,1.10379e-09,3.22748e-08,0.149862259,0.038668625,RNF150
CYLD,0.80198133,1.23468e-09,3.59897e-08,0.34214876,0.252080274,CYLD
RPS21,0.19808802,1.29699e-09,3.76891e-08,0.877134986,0.880078316,RPS21
CCNG2,0.687707245,1.38388e-09,4.01517e-08,0.421487603,0.339207048,CCNG2
HNRNPA2B1,0.23863548,1.84108e-09,5.27646e-08,0.858953168,0.850709741,HNRNPA2B1
PIK3CG,0.633567154,1.88164e-09,5.38448e-08,0.414876033,0.327949094,PIK3CG
PSMD6,0.557430923,1.92135e-09,5.48975e-08,0.47768595,0.418991679,PSMD6
RPL18,0.224232331,2.04181e-09,5.80742e-08,0.867768595,0.855604503,RPL18
PHLDB3,0.742766261,2.25718e-09,6.39092e-08,0.403856749,0.324033284,PHLDB3
TM4SF19,0.960680902,2.51861e-09,7.08834e-08,0.262258953,0.156142927,TM4SF19
PPIG,0.514902532,2.98352e-09,8.3096e-08,0.590082645,0.562408223,PPIG
FBXO4,1.178472042,3.50104e-09,9.70775e-08,0.246280992,0.147821831,FBXO4
NOP56,0.646209896,3.56245e-09,9.86347e-08,0.482093664,0.438081253,NOP56
ZFP36,0.760710537,4.18786e-09,1.14933e-07,0.390082645,0.305433186,ZFP36
ABI1,0.801002741,4.45193e-09,1.21647e-07,0.310192837,0.217816936,ABI1
KLF10,0.637887776,4.51138e-09,1.22914e-07,0.420936639,0.331864905,KLF10
DDX3X,0.316481411,4.59799e-09,1.24828e-07,0.772451791,0.734703867,DDX3X
LIF,1.814632654,5.10762e-09,1.38355e-07,0.198898072,0.099363681,LIF
RFK,0.723377943,5.8432e-09,1.58053e-07,0.337741047,0.248164464,RFK
SUGT1,0.595622778,6.73239e-09,1.81061e-07,0.467768595,0.40969163,SUGT1
EIF2S2,0.257936448,8.33552e-09,2.22898e-07,0.804958678,0.784630445,EIF2S2
PATL1,1.203614712,1.0034e-08,2.65669e-07,0.241873278,0.144884973,PATL1
IL10RB,0.496020585,1.07682e-08,2.83506e-07,0.50137741,0.442486539,IL10RB
TP53INP1,0.853554845,1.12978e-08,2.95791e-07,0.273829201,0.173274596,TP53INP1
RC3H1,0.627956986,1.27741e-08,3.30751e-07,0.374104683,0.286343612,RC3H1
ZFYVE21,0.616741478,1.28817e-08,3.33079e-07,0.435261708,0.369554577,ZFYVE21
CFL1,0.25334233,1.32403e-08,3.41879e-07,0.833057851,0.807146353,CFL1
FUS,0.313510954,1.33269e-08,3.43172e-07,0.758126722,0.741067058,FUS
CACYBP,0.254463673,1.35544e-08,3.48489e-07,0.781818182,0.762604014,CACYBP
CAPZA1,0.390508771,1.35705e-08,3.48489e-07,0.651790634,0.621145374,CAPZA1
CHSY1,0.652058184,1.87648e-08,4.76334e-07,0.401652893,0.332354381,CHSY1
IRAK1,0.497091472,2.11898e-08,5.34645e-07,0.490909091,0.426823299,IRAK1
RIOK3,0.435743272,2.17566e-08,5.48207e-07,0.56584022,0.526676456,RIOK3
PIK3R5,0.971526146,2.17984e-08,5.48524e-07,0.245179063,0.146353402,PIK3R5
ND1,0.923080266,2.22468e-08,5.5906e-07,0.320110193,0.235438081,ND1
SLC11A2,1.038304687,2.44412e-08,6.08501e-07,0.242424242,0.144395497,SLC11A2
WIPI2,0.907898128,2.58176e-08,6.40222e-07,0.285950413,0.197258933,WIPI2
PIK3CA,1.178216457,2.64294e-08,6.54527e-07,0.209366391,0.109153206,PIK3CA
EIF4A2,0.427311957,2.7478e-08,6.77815e-07,0.612672176,0.583455702,EIF4A2
UBE2Q1,0.299720377,3.6089e-08,8.84417e-07,0.705785124,0.680861478,UBE2Q1
FMO4,2.721174002,3.7369e-08,9.134e-07,0.126721763,0.024963289,FMO4
GALNT2,0.404107839,3.81537e-08,9.31366e-07,0.54214876,0.480665688,GALNT2
PRRC2C,0.404762059,3.92784e-08,9.57577e-07,0.682093664,0.651003426,PRRC2C
SLC13A3,0.534142911,3.96962e-08,9.65256e-07,0.425344353,0.342143906,SLC13A3
ATP6V1B2,0.281335622,4.38416e-08,1.06056e-06,0.749862259,0.737151248,ATP6V1B2
RSRC2,0.437193424,4.49923e-08,1.087e-06,0.584573003,0.548213412,RSRC2
SLA,0.399720103,4.61722e-08,1.11264e-06,0.59338843,0.544297602,SLA
HGS,0.693903863,4.66001e-08,1.12151e-06,0.355922865,0.280959373,HGS
MID1IP1,1.733800173,4.71585e-08,1.1335e-06,0.162534435,0.063631914,MID1IP1
WSB1,0.335304439,4.96355e-08,1.19151e-06,0.844628099,0.817425355,WSB1
TOR1A,0.64758122,5.10703e-08,1.21971e-06,0.377961433,0.302006853,TOR1A
CSNK1E,0.567006767,5.58143e-08,1.32291e-06,0.47107438,0.414586393,CSNK1E
CDV3,0.314678133,6.46452e-08,1.5207e-06,0.695867769,0.667645619,CDV3
SCNN1G,0.421355098,6.77277e-08,1.59122e-06,0.606060606,0.567792462,SCNN1G
AQR,0.727310896,6.83534e-08,1.60391e-06,0.340495868,0.265785609,AQR
TRA2A,0.485949039,6.96608e-08,1.63255e-06,0.473829201,0.408223201,TRA2A
DENND4A,1.217909217,7.11527e-08,1.66336e-06,0.21046832,0.11649535,DENND4A
PPIF,1.217602968,7.19478e-08,1.67986e-06,0.232506887,0.142927068,PPIF
ARID5B,0.557807207,7.29803e-08,1.70185e-06,0.476033058,0.418502203,ARID5B
TMEM62,1.416218996,8.04072e-08,1.86116e-06,0.171349862,0.072931963,TMEM62
MAN2B1,0.439423919,8.47151e-08,1.95605e-06,0.60661157,0.56681351,MAN2B1
TFEC,1.101557136,8.64143e-08,1.99014e-06,0.214876033,0.119432208,TFEC
DOT1L,0.867837071,8.66152e-08,1.99014e-06,0.350413223,0.28536466,DOT1L
MARCKSL1,1.889269948,8.69277e-08,1.99487e-06,0.150964187,0.053842389,MARCKSL1
RPLP0,0.207466677,8.889e-08,2.03493e-06,0.89476584,0.877141459,RPLP0
DUSP1,0.526823103,9.48558e-08,2.15052e-06,0.574655647,0.529123837,DUSP1
DHX37,1.259376287,9.55701e-08,2.1641e-06,0.201652893,0.109153206,DHX37
PTPN6,0.42213425,1.01233e-07,2.28132e-06,0.556473829,0.520802741,PTPN6
EIF4A3,0.548315704,1.02066e-07,2.29735e-06,0.425895317,0.355849241,EIF4A3
NRROS,0.893797874,1.02858e-07,2.31239e-06,0.259504132,0.170827215,NRROS
PDAP1,0.385143876,1.06649e-07,2.39477e-06,0.588980716,0.552129222,PDAP1
PHLPP1,0.740495086,1.11582e-07,2.49656e-06,0.341597796,0.265296133,PHLPP1
DNAJC24,0.88166213,1.13728e-07,2.53551e-06,0.292011019,0.211943221,DNAJC24
CNOT6L,0.873108625,1.16578e-07,2.59289e-06,0.257300275,0.169358786,CNOT6L
CUL1,0.500892282,1.27126e-07,2.81748e-06,0.46446281,0.411160059,CUL1
CHMP5,0.306568265,1.29591e-07,2.86874e-06,0.678236915,0.668135095,CHMP5
SH3PXD2B,1.204954386,1.31853e-07,2.91193e-06,0.236363636,0.151248164,SH3PXD2B
VPS33A,0.827889144,1.37106e-07,3.01729e-06,0.29862259,0.217816936,VPS33A
CCNT1,0.715550423,1.43869e-07,3.16243e-06,0.306887052,0.22124327,CCNT1
CD36,0.304081887,1.49056e-07,3.2726e-06,0.804958678,0.773372491,CD36
DRAM1,0.297447801,1.51026e-07,3.31199e-06,0.74214876,0.715614293,DRAM1
MARK3,0.548056781,1.53335e-07,3.34698e-06,0.478236915,0.426333823,MARK3
PSMC5,0.365754634,1.56302e-07,3.40779e-06,0.60661157,0.58247675,PSMC5
ATP6V0D1,0.403651357,1.57671e-07,3.43363e-06,0.574104683,0.532550171,ATP6V0D1
LTV1,0.543855846,1.60719e-07,3.49597e-06,0.423140496,0.366128243,LTV1
COPS8,0.512891233,1.75954e-07,3.82293e-06,0.43415978,0.374938815,COPS8
TNFAIP1,1.084746122,1.95836e-07,4.24508e-06,0.239118457,0.15320607,TNFAIP1
TYROBP,0.196742371,1.96525e-07,4.2525e-06,0.841873278,0.844836025,TYROBP
RAB11FIP1,0.422752142,2.02871e-07,4.37232e-06,0.643526171,0.603524229,RAB11FIP1
PDCD1LG2,0.843862712,2.23831e-07,4.78016e-06,0.308539945,0.232011747,PDCD1LG2
CELF1,0.506412029,2.56407e-07,5.39771e-06,0.436914601,0.363680861,CELF1
GPRC5B,0.562646508,2.80403e-07,5.88784e-06,0.384022039,0.309838473,GPRC5B
PPP1R37,1.5933038,3.06797e-07,6.38835e-06,0.164738292,0.073421439,PPP1R37
HIF1A,0.538643777,3.06962e-07,6.38835e-06,0.444077135,0.389623103,HIF1A
CCT2,0.312586278,3.84931e-07,7.91449e-06,0.644077135,0.621634851,CCT2
CDKN1A,0.603334785,4.17314e-07,8.56155e-06,0.363085399,0.285854136,CDKN1A
OTUD6B,0.450175554,4.21838e-07,8.62609e-06,0.490909091,0.442486539,OTUD6B
AP2M1,0.296123713,4.33455e-07,8.84438e-06,0.706336088,0.681350954,AP2M1
PTEN,0.602854908,4.4232e-07,9.00567e-06,0.370798898,0.301517376,PTEN
KHNYN,1.539259911,4.53449e-07,9.20232e-06,0.16969697,0.080274107,KHNYN
MAST4,0.762637496,5.20518e-07,1.04393e-05,0.337190083,0.262848752,MAST4
RND1,2.708267212,6.00471e-07,1.19407e-05,0.116804408,0.024963289,RND1
FTSJ3,0.877522826,6.04083e-07,1.19998e-05,0.302479339,0.231522271,FTSJ3
SPI1,0.197817162,6.86233e-07,1.36029e-05,0.853443526,0.837983358,SPI1
USP53,0.384706825,7.68861e-07,1.51608e-05,0.709641873,0.657366618,USP53
RPS9,0.174524218,8.21966e-07,1.60896e-05,0.90137741,0.887909936,RPS9
ALOX5,0.346100271,8.80546e-07,1.71647e-05,0.652892562,0.603524229,ALOX5
RPL23,0.162352994,9.10852e-07,1.7682e-05,0.888705234,0.880078316,RPL23
COX7B,0.178076088,9.34894e-07,1.81113e-05,0.835812672,0.83113069,COX7B
TBCA,0.303458005,9.71854e-07,1.87692e-05,0.642975207,0.627998042,TBCA
RARA,0.980180144,1.00414e-06,1.93728e-05,0.240220386,0.159079785,RARA
PDE8A,0.904077709,1.02987e-06,1.98473e-05,0.259504132,0.181595693,PDE8A
LUZP1,0.613791108,1.0994e-06,2.11022e-05,0.390633609,0.324033284,LUZP1
PTBP1,0.319525152,1.1462e-06,2.19108e-05,0.667217631,0.629955947,PTBP1
IL6ST,0.458676815,1.20227e-06,2.28894e-05,0.452892562,0.401370534,IL6ST
WDR7,0.771959782,1.29253e-06,2.44836e-05,0.3184573,0.250122369,WDR7
RAC1,0.476353765,1.44767e-06,2.72302e-05,0.441873278,0.391091532,RAC1
UPRT,0.808427453,1.48263e-06,2.7832e-05,0.271625344,0.196769457,UPRT
SCNN1B,0.394522458,1.55781e-06,2.90977e-05,0.594490358,0.563876652,SCNN1B
STAT3,0.797901452,1.61924e-06,3.01086e-05,0.306887052,0.240332844,STAT3
UBA2,0.354858279,1.67888e-06,3.11731e-05,0.579614325,0.534997553,UBA2
PTGES3,0.405185789,1.72826e-06,3.20581e-05,0.470523416,0.419970631,PTGES3
SEC24C,0.314108014,1.87423e-06,3.4663e-05,0.638567493,0.60988742,SEC24C
PTPN1,0.454786658,1.91092e-06,3.53068e-05,0.467768595,0.431718062,PTPN1
BRIX1,0.617686689,2.01288e-06,3.71177e-05,0.383471074,0.330396476,BRIX1
PSMD2,0.336982548,2.33011e-06,4.2674e-05,0.58292011,0.558981889,PSMD2
NUP153,0.872086883,2.44231e-06,4.45983e-05,0.246831956,0.169358786,NUP153
PLOD3,1.044204235,2.46148e-06,4.49047e-05,0.220936639,0.144395497,PLOD3
