pic_names,pic_logfoldchanges,pic_pvals,pic_pvals_adj,pic_pts,UNST_pts,1to1_bat_dragon
ISG15,2.88180542,0,0,0.970439141,0.727469906,ISG15
IFIT3,2.784665108,0,0,0.853050066,0.410964104,no
MX1,1.976527452,0,0,0.915646181,0.650200629,MX1
PARP14,1.629991531,0,0,0.960984223,0.819162781,no
IFIT1_LOC107501624_P,2.121305943,0,0,0.843367318,0.521038933,no
IFIT1_LOC118603801_P,1.992025256,0,0,0.842456,0.533456241,no
TNFSF10,1.957485318,0,0,0.836418523,0.513013773,TNFSF10
EIF2AK2,2.126232147,0,0,0.74528678,0.393341286,EIF2AK2
SAMD9L,1.710847974,0,0,0.850657857,0.594675198,SAMD9L
SAMD9,1.406439424,0,0,0.943897021,0.810161588,no
HERC5,2.37336731,0,0,0.639517002,0.260980371,HERC5
DDX58,2.34931612,0,0,0.63934613,0.251979178,DDX58
IRF7,1.652921319,0,0,0.825311841,0.550211474,IRF7
TRANK1,2.495387554,0,0,0.606026086,0.230669125,TRANK1
NT5C3A,1.763314843,0,0,0.742837615,0.441871814,NT5C3A
IFIT2,2.703191996,0,0,0.579540924,0.209684416,no
ZNFX1,1.659410238,0,0,0.755026485,0.472616853,no
ISG20,1.46506393,0,0,0.891553227,0.729964212,no
IFIH1,2.238087654,0,0,0.609500484,0.269656219,IFIH1
SOCS1,2.537525415,0,0,0.552543145,0.188591259,SOCS1
MX2,2.050961018,0,0,0.625961155,0.304793406,no
GVINP1_LOC107506853_P,1.251862049,0,0,0.904254713,0.757726928,no
DTX3L,1.517524242,0,0,0.745400695,0.47218306,DTX3L
LOC107497017,1.185761452,0,0,0.797459703,0.609532589,no
USP18,2.060571432,0,0,0.480776898,0.18338575,USP18
PSMB8,0.716003954,0,0,0.892863245,0.840364386,PSMB8
STAT1,1.14763999,0,0,0.736173606,0.535787876,STAT1
OASL,2.734534025,0,0,0.380531982,0.100151827,no
CD69_LOC107502080,1.905251861,0,0,0.476846842,0.212232947,no
EPSTI1,1.100830793,0,0,0.742438913,0.56073094,no
TOR3A,1.67816484,0,0,0.502306772,0.235983082,TOR3A
MLKL,1.607379556,0,0,0.518311784,0.269168203,MLKL
CALHM6,1.185673833,0,0,0.72045338,0.527600043,no
GBP1_LOC107512699,1.218654156,0,0,0.679899755,0.525593753,GBP1
RARS1,1.572401166,0,0,0.525602324,0.297527383,no
ZBP1,1.37689817,0,0,0.576977844,0.335592669,no
RTP4,1.652300358,0,0,0.483966509,0.231319813,no
LOC107498784,0.664544523,0,0,0.903115566,0.853811951,no
TREX1,1.52956605,0,0,0.48886484,0.256967791,no
GVINP1_LOC107506576_P,0.940040708,0,0,0.900552486,0.793026787,no
IFI35,1.267343521,0,0,0.54473999,0.341828435,IFI35
DDX60_LOC107512537_P,1.051293015,0,0,0.696018682,0.504934389,no
TRAFD1,1.622036815,0,0,0.455715669,0.226493873,TRAFD1
RNF213,1.001675606,0,0,0.70718232,0.543433467,RNF213
TMEM140,2.134674072,0,0,0.368741812,0.129595489,TMEM140
CD274,1.821977615,0,0,0.416244233,0.185229368,no
SP140L_LOC107504966,0.855615556,0,0,0.779176397,0.644832448,no
PSMB9,0.784618556,0,0,0.760950048,0.658280013,PSMB9
DHX58,2.588986397,0,0,0.308082246,0.079492463,DHX58
CLEC2A_LOC107502064_P,0.718940496,0,0,0.833228912,0.735169721,no
LY6E,0.740399957,4.4951E-306,2.2507E-303,0.79472575,0.704750027,no
SP110,0.820070088,9.9291E-300,4.8759E-297,0.729794384,0.592994252,no
DDX60_LOC107512535_P,2.018539429,8.8957E-299,4.286E-296,0.331149969,0.112460688,no
STARD4,1.767880321,1.129E-295,5.3388E-293,0.369880959,0.163214402,STARD4
IFI6,1.462393761,1.7928E-287,8.3236E-285,0.467961497,0.283320681,no
HSH2D,1.509041309,1.7686E-285,8.0648E-283,0.394999146,0.183548422,no
MORC3,1.047264338,3.9477E-279,1.7686E-276,0.555334055,0.380707082,MORC3
TAPBP_LOC107511979,0.943852782,2.8712E-274,1.2641E-271,0.592185453,0.433629758,TAPBP
PARP15,1.302449107,4.9866E-274,2.1583E-271,0.443754628,0.252087626,no
IFIT5,1.93489778,2.0622E-271,8.7766E-269,0.324542917,0.117937317,no
HLA-A_LOC107503252_P,0.537647128,2.9432E-264,1.2122E-261,0.901520761,0.846600152,no
GBP5,1.074772954,8.1059E-264,3.2856E-261,0.531867631,0.345732567,no
TMEM156,1.404013276,9.6832E-247,3.8636E-244,0.393290425,0.206268301,no
UBALD2,1.104530096,1.1712E-246,4.601E-244,0.498034972,0.336297582,UBALD2
PML,0.970958114,4.5955E-242,1.778E-239,0.548499174,0.3753389,no
TRIM22_LOC107513409_P,0.989397287,9.3361E-239,3.5583E-236,0.531981546,0.363463833,no
JUNB,1.043858528,1.5341E-236,5.761E-234,0.529589338,0.373115714,JUNB
CUNH3orf38,1.135915399,1.2417E-223,4.5299E-221,0.443128097,0.27421104,no
TNFSF13B,1.322954178,1.3085E-217,4.7063E-215,0.400808794,0.237501356,no
XAF1,1.191888213,1.2204E-210,4.3282E-208,0.414022897,0.241134367,XAF1
LOC107517942,1.463618517,1.3868E-201,4.8511E-199,0.334168708,0.157954669,no
CMPK2,1.068006158,5.5333E-194,1.884E-191,0.428034402,0.26244442,CMPK2
TUT7,0.833802223,9.2402E-193,3.1047E-190,0.565586376,0.431298124,no
CLEC2B_LOC107502067,0.864515483,6.6522E-190,2.2061E-187,0.552543145,0.42121245,no
SHISA5,0.603260696,1.1419E-188,3.7384E-186,0.776955061,0.665546036,SHISA5
LGALS9,1.015886068,3.5693E-184,1.1537E-181,0.435097112,0.280826375,LGALS9
STAT2,1.422741055,1.0679E-178,3.4089E-176,0.32619468,0.164298883,STAT2
PSME2,0.626386344,2.1445E-178,6.7607E-176,0.682235006,0.583342371,PSME2
HERC6_LOC107518925,1.761978865,4.2575E-178,1.3258E-175,0.274420459,0.106441818,no
RICTOR,0.922534406,5.1645E-178,1.5889E-175,0.486358717,0.337165166,RICTOR
TRIM25,1.219840765,9.1773E-178,2.7899E-175,0.369368343,0.2134801,TRIM25
TRIM34,1.433349967,2.8496E-173,8.561E-171,0.319530672,0.15958139,no
GTF2B,0.794066548,4.065E-173,1.207E-170,0.553739249,0.429834074,GTF2B
CXCL10,3.11861372,1.2029E-170,3.5307E-168,0.213476106,0.048855872,no
PARP9,0.839182556,1.0898E-167,3.1625E-165,0.511476904,0.372681922,PARP9
DNAJA1,0.689799786,2.3626E-166,6.7787E-164,0.598222931,0.494306474,DNAJA1
UBD,0.56777823,1.4286E-158,4.0534E-156,0.928347668,0.891063876,no
USP15,0.907302916,6.2161E-151,1.7254E-148,0.446773367,0.314716408,USP15
NMI,0.958963573,3.1076E-150,8.442E-148,0.415162044,0.277844052,NMI
BST2,0.893831491,1.6711E-145,4.4918E-143,0.446203793,0.307829953,no
TRIM26,1.388156056,1.4972E-144,3.9826E-142,0.296178163,0.14873658,no
HIGD1A,0.873434365,1.7221E-144,4.5336E-142,0.445121604,0.319976141,HIGD1A
CMTR1,1.195147038,1.2065E-141,3.1437E-139,0.327390784,0.18311463,CMTR1
USP25,1.105798364,7.3737E-141,1.902E-138,0.351597653,0.211528034,USP25
RBM43,1.105607033,4.7962E-139,1.2248E-136,0.34909153,0.2091964,RBM43
RSAD2,1.939818501,1.6182E-137,4.0913E-135,0.218488352,0.066858258,RSAD2
PLSCR1_LOC107521442_P,1.917201638,3.8387E-137,9.6102E-135,0.223215811,0.073202473,no
APOBEC3H_LOC107502060_P,0.712769866,1.5384E-130,3.8141E-128,0.530956314,0.399902397,no
OAS3,1.527038455,1.6918E-129,4.154E-127,0.262915077,0.123034378,OAS3
MOV10,1.048279762,1.34E-122,3.2589E-120,0.34117446,0.211094241,MOV10
KARS1,1.005858421,1.8515E-121,4.4187E-119,0.351711568,0.224162238,no
TAP1,0.803304493,1.7976E-112,4.1354E-110,0.413908982,0.292484546,TAP1
B2M,0.108346939,2.0081E-112,4.538E-110,0.993848607,0.996529661,B2M
TBK1,1.120461941,1.0631E-111,2.3814E-109,0.313265364,0.188970827,TBK1
RABGAP1L,0.720965147,4.6242E-108,1.0268E-105,0.489548328,0.37078408,RABGAP1L
TAP2,0.838160038,5.9895E-108,1.3185E-105,0.392663895,0.275241297,no
GBP6,0.555080354,5.4523E-106,1.1799E-103,0.710599761,0.617015508,no
ICAM1,1.685188174,1.075E-105,2.3069E-103,0.228285015,0.104272855,no
RAB19,1.431228638,3.0785E-104,6.551E-102,0.235689469,0.107092506,RAB19
LOC107520355,1.642535806,4.5506E-103,9.6036E-101,0.213305234,0.085402885,no
IL32,0.292229533,1.3964E-102,2.9229E-100,0.950617987,0.949246286,no
RGS1,1.296853423,2.3051E-102,4.7856E-100,0.28809022,0.172649387,RGS1
TRIM14,1.377944589,2.8736E-102,5.9178E-100,0.240018226,0.113111376,no
IRF2,0.576607585,3.6419E-98,7.3228E-96,0.546334795,0.454777139,IRF2
PCNX1,1.222493649,8.04438E-98,1.60485E-95,0.264282053,0.142500813,no
CLEC2D,0.512856305,9.02845E-97,1.77347E-94,0.696816085,0.619618263,no
PSMF1,1.039138794,3.89018E-96,7.58318E-94,0.302557385,0.18739833,PSMF1
PARP12,0.939332306,7.38046E-92,1.40647E-89,0.31400581,0.198514261,PARP12
TMEM50A,0.689187407,1.14661E-90,2.16888E-88,0.433787093,0.337327839,TMEM50A
CFLAR,0.886161685,1.31131E-89,2.4442E-87,0.353534203,0.24959332,CFLAR
FGL2,0.738459706,3.55386E-87,6.48224E-85,0.427123085,0.324585186,FGL2
BIRC3_LOC107504640,0.477731377,3.78666E-86,6.85788E-84,0.716694196,0.667986119,no
IL15,1.553074241,8.15515E-84,1.44618E-81,0.19627499,0.079709359,IL15
CD81,0.38086167,2.34332E-81,4.04318E-79,0.733268782,0.676716191,CD81
PMAIP1,1.104222417,3.65041E-81,6.25616E-79,0.263883351,0.153074504,PMAIP1
IFI27_LOC107511262,0.675655127,1.15537E-80,1.9669E-78,0.483852594,0.39887214,IFI27
SLFN11_LOC107500179_P,1.552479506,1.73302E-80,2.93076E-78,0.191433616,0.077323501,no
NAMPT,0.903315127,2.09375E-79,3.5175E-77,0.310759241,0.210606225,NAMPT
NABP1,1.128441095,3.06701E-78,5.05285E-76,0.254998006,0.147760547,NABP1
BCL2,0.693109572,1.04328E-77,1.70777E-75,0.418180783,0.319650797,no
SAMHD1,0.501338005,2.23028E-76,3.60458E-74,0.595602893,0.517080577,SAMHD1
NFKBIA,0.503183901,1.10667E-73,1.75528E-71,0.627669875,0.555308535,NFKBIA
GPBP1,0.603389323,1.23923E-73,1.95339E-71,0.44113459,0.350612732,GPBP1
TMBIM4,0.334770143,5.67601E-73,8.89218E-71,0.727060432,0.681542132,TMBIM4
PELI1,1.413610816,1.2707E-72,1.97857E-70,0.210343453,0.106929834,PELI1
ZC3HAV1,0.506646335,7.80702E-68,1.15907E-65,0.5226975,0.430105195,ZC3HAV1
GPR65,0.893577933,1.19534E-67,1.7644E-65,0.287691519,0.192170047,GPR65
RIPK2,1.172550797,1.76508E-67,2.59041E-65,0.234094663,0.138108665,RIPK2
YAF2,0.729657948,2.41759E-67,3.5077E-65,0.334852196,0.238260492,YAF2
ZCCHC2,1.130240917,5.87132E-67,8.47062E-65,0.222133622,0.119943607,ZCCHC2
IRF9,0.609267533,8.25242E-67,1.1839E-64,0.408042376,0.318132524,IRF9
TGFB1,0.487478644,4.00335E-66,5.71115E-64,0.514723472,0.439052164,TGFB1
GBP4_LOC118613624_P,0.360122859,4.18198E-66,5.93283E-64,0.810901635,0.758594513,no
ZNHIT6,0.770972908,6.25532E-66,8.82518E-64,0.317821951,0.221451036,ZNHIT6
PXK,1.142090797,8.81917E-65,1.2374E-62,0.226063678,0.128348335,PXK
TRIM56,0.892392993,2.41878E-63,3.26804E-61,0.275274819,0.180837219,TRIM56
VCPIP1,0.95859772,3.42817E-63,4.60747E-61,0.261377228,0.166034053,VCPIP1
RNF114,0.906702638,1.21598E-60,1.61725E-58,0.260636783,0.167769222,RNF114
UBA7,1.814621568,1.35964E-58,1.7805E-56,0.151221735,0.054928966,UBA7
MCL1,0.356387049,3.67307E-56,4.76119E-54,0.680298456,0.623522395,MCL1
ENPP4,1.606877565,6.48728E-56,8.36663E-54,0.153955687,0.059266891,ENPP4
LRP10,0.592413604,7.78634E-55,9.79467E-53,0.377171499,0.298123848,LRP10
MYCBP2,0.371832728,1.17475E-54,1.47051E-52,0.642877485,0.587409175,MYCBP2
HELZ2,0.7739833,4.46057E-54,5.52937E-52,0.277325283,0.187886346,no
HLA-C_LOC107519335,0.146965429,7.41075E-53,9.01148E-51,0.983653244,0.981618046,no
SP140,0.477451891,1.07307E-51,1.28047E-49,0.451671698,0.371651665,no
DAXX,0.835695982,1.94494E-51,2.31004E-49,0.250498377,0.163377074,no
GPR155,0.778592825,1.25759E-50,1.47311E-48,0.272426952,0.187452554,GPR155
PARP11,1.199054122,2.1541E-50,2.51174E-48,0.183060887,0.094404078,PARP11
CHD1,0.554538906,1.27587E-49,1.47424E-47,0.387822521,0.314553736,CHD1
GADD45B,1.100492358,2.22076E-48,2.53167E-46,0.212166088,0.129378592,GADD45B
LOC118605042,1.714352846,1.21204E-47,1.3695E-45,0.132881472,0.045114413,no
MARCHF5,0.967387974,1.45114E-47,1.63244E-45,0.213476106,0.129053248,no
GIMAP7_LOC107502470_P,0.385520011,3.84821E-46,4.21751E-44,0.644073589,0.601182084,no
SNX6,0.5624789,4.49627E-46,4.9067E-44,0.359685595,0.288417742,SNX6
KCNA3,0.468161076,6.23035E-46,6.77014E-44,0.458278749,0.388190001,KCNA3
PSMB10,0.349814296,9.49361E-45,1.01435E-42,0.585635359,0.530311246,no
SYNE2,0.379972667,1.2925E-44,1.37522E-42,0.576465228,0.506506886,SYNE2
GLIPR1,0.763548017,1.51261E-44,1.60274E-42,0.263541607,0.185608936,GLIPR1
CGAS,2.067649364,2.10932E-44,2.21661E-42,0.12627442,0.043379243,no
UPP1,1.084793091,8.8645E-44,9.12758E-42,0.180042148,0.09830821,UPP1
NSD3,0.319071919,1.38086E-43,1.41613E-41,0.681437603,0.625040668,no
ZNF618,0.94542706,2.5354E-43,2.57944E-41,0.201401151,0.119780935,ZNF618
PIM3,0.958623469,1.88572E-42,1.88839E-40,0.216380931,0.139355818,PIM3
H3F3A_LOC107501597_P,0.191364005,2.34452E-42,2.33866E-40,0.889616677,0.879297256,no
LOC107510325,0.871769845,1.67336E-41,1.6372E-39,0.222931025,0.145591584,no
KLF6,0.479573518,2.69969E-41,2.63127E-39,0.415275958,0.352131005,KLF6
PTPN22,0.571826577,3.92136E-41,3.79303E-39,0.346186706,0.276596898,no
OTUD4,1.008699775,1.19494E-40,1.13858E-38,0.188528792,0.110074829,OTUD4
TANK,0.564238608,1.85141E-40,1.75102E-38,0.350059805,0.284567834,TANK
ELF1,0.385852844,4.44633E-40,4.17432E-38,0.497351484,0.439160612,ELF1
ITK,0.726921082,9.12496E-40,8.47327E-38,0.249017486,0.173462748,no
SMCHD1,0.309495896,1.11108E-39,1.02799E-37,0.71982685,0.672107147,SMCHD1
STN1,1.880641103,1.85244E-39,1.69548E-37,0.114769038,0.034974515,no
TCF4,0.705189943,1.93274E-39,1.75877E-37,0.320555904,0.259462097,TCF4
ZCWPW2,1.334211349,2.78309E-39,2.52017E-37,0.14575383,0.066966706,ZCWPW2
SERTAD1,0.588350236,9.08813E-39,8.08622E-37,0.317935866,0.251382713,SERTAD1
NFE2L3,1.102006793,1.12508E-38,9.94119E-37,0.175998177,0.1003145,NFE2L3
UBE2L6,1.348620892,4.17502E-38,3.65114E-36,0.136754571,0.058507754,UBE2L6
SIRT1,0.928330719,2.73084E-36,2.27149E-34,0.190579256,0.117123956,SIRT1
BTG1,0.213632047,5.7066E-36,4.71598E-34,0.851398303,0.827621733,BTG1
RNF19B,1.227234006,6.39387E-36,5.24997E-34,0.154867005,0.081498753,RNF19B
ARHGEF3,0.999371529,1.22289E-34,9.63817E-33,0.165119326,0.091421755,ARHGEF3
SP100,0.373135716,1.69652E-34,1.33299E-32,0.475992482,0.42294762,no
MAML2,0.539843261,2.31427E-34,1.80175E-32,0.322606368,0.25615443,MAML2
GGCT,0.784766972,2.59846E-34,2.01684E-32,0.214501338,0.144073311,GGCT
STX11,0.768098533,5.52547E-34,4.21189E-32,0.231645498,0.165112244,STX11
FNBP4,0.434734911,7.40106E-34,5.60811E-32,0.387537734,0.323988721,FNBP4
POLB,0.835584641,8.03332E-34,6.0692E-32,0.203451615,0.133445396,POLB
ARAP2,0.437933207,2.07923E-33,1.55249E-31,0.378595432,0.309673571,ARAP2
SAT1,0.455937684,2.33312E-33,1.73698E-31,0.457652218,0.420995554,SAT1
PCGF5,0.88402915,3.18666E-33,2.35187E-31,0.183972205,0.11289448,PCGF5
FYB1,0.40816009,3.51518E-32,2.52855E-30,0.462436635,0.412211257,no
CLIC4,0.835821748,5.87094E-32,4.18772E-30,0.200262004,0.132577812,CLIC4
TERF2IP_LOC107502665,0.855166495,1.42628E-31,1.0089E-29,0.186706157,0.117883093,TERF2IP
LGALS8,0.677357078,2.62284E-31,1.84003E-29,0.245429174,0.182572389,LGALS8
DOCK10,0.377511561,6.26323E-31,4.32265E-29,0.439198041,0.390142067,DOCK10
TRIM5_LOC107505610_P,0.866723537,1.33137E-30,9.05898E-29,0.174745116,0.105953801,no
DUSP5,1.3853966,1.61568E-30,1.09438E-28,0.121717833,0.052380436,DUSP5
MACF1,0.372930735,6.51931E-30,4.33534E-28,0.446089879,0.395998265,no
PTPN2,0.409662962,8.40296E-30,5.55901E-28,0.383835507,0.328760438,PTPN2
CCL5,0.462104917,2.16443E-29,1.4172E-27,0.566668565,0.501952066,CCL5
SMARCA5,0.299444616,2.21533E-29,1.44682E-27,0.527880617,0.486715107,SMARCA5
ATXN7,0.628276408,2.97339E-29,1.93203E-27,0.241783904,0.176878863,ATXN7
VPS54,0.90472281,3.46829E-29,2.24788E-27,0.172182036,0.106441818,VPS54
IMP4,0.539733946,7.95335E-29,5.07742E-27,0.279489662,0.217980696,IMP4
ATP6,0.131957754,1.29168E-28,8.20506E-27,0.991969015,0.991757944,ATP6
SERPINB9,0.453387201,1.36228E-28,8.63204E-27,0.340604887,0.281368615,no
LOC107512825,0.310885876,1.42062E-28,8.95727E-27,0.549182662,0.492625529,no
VPS13C,0.356695831,1.9517E-28,1.22153E-26,0.44477986,0.391823013,VPS13C
CGGBP1,0.291994005,2.30592E-28,1.4397E-26,0.53744945,0.495119835,CGGBP1
AZI2,0.673638821,3.32555E-28,2.0612E-26,0.22025403,0.156599067,AZI2
PLGRKT,0.487561673,3.81794E-28,2.35495E-26,0.301019536,0.242598417,PLGRKT
DDX3X,0.401373088,4.59373E-28,2.82664E-26,0.397619183,0.350016267,DDX3X
SLAMF7,0.657488585,5.67861E-28,3.47744E-26,0.236543829,0.176607743,no
LYSMD2,0.665959001,6.25543E-28,3.8215E-26,0.203736401,0.138054441,LYSMD2
VMP1,0.450357735,9.10372E-28,5.52192E-26,0.37050749,0.317319163,VMP1
GIMAP8_LOC107500556,0.306672156,9.38743E-28,5.68051E-26,0.685709404,0.657954669,no
SETX,0.363543868,4.95972E-27,2.93174E-25,0.403998405,0.343726277,SETX
PIM2,0.717628241,8.15523E-26,4.64848E-24,0.192515806,0.13149333,PIM2
NUB1,0.346288174,2.25318E-25,1.26455E-23,0.425585237,0.372681922,NUB1
CD40,1.123244762,2.36052E-25,1.32189E-23,0.153443071,0.094349854,no
RPS26,0.096868895,2.88588E-25,1.60553E-23,0.929088113,0.938401475,no
PNRC1,0.198249742,7.72847E-25,4.26251E-23,0.780372501,0.761739508,PNRC1
PLAAT3,0.325793773,2.19951E-24,1.20014E-22,0.487270035,0.440082421,no
ZUP1,0.674967408,3.04918E-24,1.64966E-22,0.18835792,0.127046958,no
MBNL1,0.166023508,3.07E-24,1.65741E-22,0.845132995,0.831146296,MBNL1
NEURL3,2.61774683,3.94212E-24,2.11928E-22,0.079854189,0.018761523,no
ETV7,1.870752096,8.05828E-24,4.30494E-22,0.088853449,0.027871164,ETV7
ADAR,0.559936941,3.27893E-23,1.7158E-21,0.242752179,0.187832122,ADAR
LSM6,0.404154211,3.64524E-23,1.89969E-21,0.340092271,0.290749376,LSM6
PHF11_LOC107510017,0.359729558,4.22144E-23,2.19549E-21,0.374038845,0.321602863,no
SLC38A2,0.510825992,8.26315E-23,4.22862E-21,0.271344763,0.218631385,SLC38A2
PSMA3,0.34674716,8.63753E-23,4.41136E-21,0.388790796,0.350775404,PSMA3
LTB,0.323959202,9.50955E-23,4.84702E-21,0.501110668,0.458518599,no
MAP3K1,0.425294518,1.4345E-22,7.25374E-21,0.317708037,0.267758378,MAP3K1
WASHC4,0.599671841,3.26353E-22,1.62135E-20,0.23329726,0.180945667,no
ANKFY1,0.556235552,6.04391E-22,2.97374E-20,0.237967762,0.185175144,ANKFY1
TDRD7,1.340049505,7.66065E-22,3.74756E-20,0.105712821,0.047879839,TDRD7
STAT5A_LOC107513821,0.55442071,3.337E-21,1.58096E-19,0.219684456,0.16505802,no
GBP4_LOC107506241_P,0.235256955,3.90493E-21,1.82966E-19,0.682690665,0.643205726,no
CD53,0.237584233,1.07221E-20,4.94222E-19,0.553910121,0.51377291,no
ANKRD12,0.183645204,1.7254E-20,7.83984E-19,0.719542063,0.70599718,no
PRDM1,0.660302281,2.09085E-20,9.41655E-19,0.190977958,0.1375122,PRDM1
LOC107510089,1.745811343,6.85167E-20,3.03757E-18,0.082702056,0.027274699,no
HLA-A_LOC107498448_P,0.191789135,1.20609E-19,5.29188E-18,0.735490118,0.706539421,no
TASL,0.835759223,1.37334E-19,6.01538E-18,0.162442331,0.111647327,no
MAN1A2,0.428447604,1.60055E-19,6.99859E-18,0.303582617,0.259245201,MAN1A2
YTHDC1,0.324212223,2.30497E-19,1.00101E-17,0.393347383,0.349528251,YTHDC1
LOC118610049,0.983393431,2.94032E-19,1.27477E-17,0.122629151,0.068593428,no
TMSB4X_LOC107506326_P,0.107055232,4.40818E-19,1.89827E-17,0.905450817,0.908036005,no
UBE2J1,0.784843087,6.44574E-19,2.75248E-17,0.162499288,0.111809999,UBE2J1
RPS17,0.080706604,7.26064E-19,3.08499E-17,0.880959162,0.888678018,no
LOC107506366,0.887805939,1.18213E-18,4.98135E-17,0.129862733,0.076889708,no
CHCHD7,1.093854666,1.28258E-18,5.39572E-17,0.115509483,0.063008351,CHCHD7
RANBP2,0.284973204,2.7974E-18,1.15965E-16,0.433103605,0.395889817,RANBP2
MVB12A,0.632226467,3.28466E-18,1.35723E-16,0.192572763,0.144127535,MVB12A
TENT5A,1.513723135,4.00786E-18,1.65072E-16,0.098650111,0.047283375,no
TRIM21,0.667320788,4.3347E-18,1.77389E-16,0.163410605,0.111701551,no
LOC107509876,0.072833873,6.27955E-18,2.54128E-16,0.995215584,0.996909229,no
LUZP1,1.211479187,1.28615E-17,5.13976E-16,0.11493991,0.064906192,LUZP1
MAX,0.490657151,1.61972E-17,6.45261E-16,0.239277781,0.192495391,no
SLC37A3,1.110129118,7.18822E-17,2.752E-15,0.102295381,0.052000868,SLC37A3
NOD1,1.112411499,9.31846E-17,3.53051E-15,0.103206698,0.053139573,NOD1
HIVEP2,0.472195148,1.50116E-16,5.57175E-15,0.216722675,0.168691031,HIVEP2
BRK1,0.185182303,2.78321E-16,1.01531E-14,0.579483967,0.55416983,no
RBL2,0.325146705,2.86347E-16,1.0431E-14,0.338782252,0.294490836,RBL2
STOML1,0.457068533,3.40766E-16,1.23781E-14,0.236600786,0.190597549,STOML1
TNF,1.773327589,8.64403E-16,3.05303E-14,0.100928405,0.05416983,TNF
RUNX3,0.393604845,9.3696E-16,3.29562E-14,0.253175372,0.206485197,RUNX3
LMO2,0.882063925,1.10408E-15,3.85688E-14,0.146494276,0.102212341,LMO2
PSMA6,0.216316298,1.13661E-15,3.95967E-14,0.509711226,0.479286411,PSMA6
TOR1AIP1,0.422576815,1.14018E-15,3.96673E-14,0.254599305,0.211528034,TOR1AIP1
CCL4_LOC107503311_P,0.633354127,1.62773E-15,5.63985E-14,0.238594293,0.195315042,no
PDCD1,1.384245634,1.79343E-15,6.1888E-14,0.083670331,0.035462531,no
CCNL1,0.609803736,2.24244E-15,7.676E-14,0.186535285,0.141145212,CCNL1
PHIP_LOC107517039,0.312599033,2.5655E-15,8.7666E-14,0.361166486,0.323500705,PHIP
LTA,2.35103178,2.56791E-15,8.7666E-14,0.062140457,0.014098254,no
CASP8,0.457485288,2.57681E-15,8.78524E-14,0.244119155,0.202906409,no
CNP_LOC107513810,0.633586705,4.26345E-15,1.4363E-13,0.173207268,0.128836352,CNP
ZNRF2,0.316777676,4.91395E-15,1.64244E-13,0.326251638,0.283917146,ZNRF2
RAPGEF6,0.298929453,1.30967E-14,4.27671E-13,0.380873726,0.34524455,RAPGEF6
WIPF1,0.181129679,1.48683E-14,4.84902E-13,0.61622145,0.597765969,WIPF1
APOBEC3H_LOC118613792_P,0.339483887,2.47824E-14,7.98036E-13,0.292760722,0.250027112,no
CYB561A3_LOC107504752,0.803146124,3.64232E-14,1.16263E-12,0.143418579,0.10058562,CYB561A3
SNX10,0.487388641,4.93041E-14,1.56596E-12,0.277325283,0.24585186,SNX10
GNG5,0.1669828,5.55913E-14,1.75908E-12,0.658996412,0.625637133,GNG5
PNPT1,1.156099677,6.60713E-14,2.08039E-12,0.089992596,0.04468062,PNPT1
NFKBIE,0.700114012,7.05504E-14,2.21052E-12,0.155037877,0.112514912,NFKBIE
ETNK1,0.461659163,7.93274E-14,2.47037E-12,0.228683716,0.188374363,no
GZMB_LOC107513518,0.904930711,8.77181E-14,2.71511E-12,0.114142507,0.070165926,no
FCHSD2,0.59912926,9.80332E-14,3.01975E-12,0.158512274,0.114792322,FCHSD2
SLTM,0.285964966,1.02225E-13,3.14509E-12,0.37842456,0.345841015,SLTM
MGAT4A,0.538498223,2.92393E-13,8.70228E-12,0.180896509,0.139030474,MGAT4A
SLC25A28,0.840857685,4.72008E-13,1.38862E-11,0.111921171,0.068322308,SLC25A28
IL12RB2,0.702187717,5.02206E-13,1.47406E-11,0.129236202,0.085999349,no
KDM6B,0.562211156,5.54084E-13,1.62446E-11,0.175257732,0.134150309,KDM6B
SCML4,0.213915437,6.09168E-13,1.77983E-11,0.52161531,0.47391823,no
RNASEL,1.64396131,7.40535E-13,2.15134E-11,0.067551404,0.02407548,no
UBE2D3,0.181960374,9.14226E-13,2.64091E-11,0.513185624,0.487365795,no
ATF3,1.465764403,9.2917E-13,2.68105E-11,0.089593894,0.047608719,ATF3
LRP8,1.501165986,1.0251E-12,2.94786E-11,0.075753261,0.032914001,LRP8
IRAK2,0.510345459,1.06479E-12,3.0551E-11,0.203052913,0.163973539,IRAK2
TOPORS,0.315793931,1.45356E-12,4.11509E-11,0.319872416,0.286303004,no
EVL,0.359133273,1.51675E-12,4.28924E-11,0.249473145,0.208925279,no
PPP1R15A,0.676210344,1.9187E-12,5.36648E-11,0.232385943,0.197484004,no
CCL4_LOC107508347_P,0.769078732,2.29684E-12,6.38218E-11,0.194908014,0.159689838,no
ZNF292,0.236478999,2.47556E-12,6.84896E-11,0.398815287,0.361186422,ZNF292
ERAP1,0.41374594,3.51314E-12,9.61539E-11,0.240872586,0.204858475,ERAP1
GZMH_LOC107513519_P,0.380709827,3.93558E-12,1.07256E-10,0.287064988,0.251545386,no
CHMP5,0.392683566,4.14327E-12,1.12796E-10,0.251295779,0.217980696,CHMP5
NUCB2,0.448569268,4.83271E-12,1.30591E-10,0.20675514,0.168148791,NUCB2
NFKB2,0.522622883,4.87869E-12,1.31555E-10,0.190522299,0.152803384,NFKB2
