lps_names,lps_logfoldchanges,lps_pvals,lps_pvals_adj,lps_pts,UNST_pts,1to1_bat_dragon
ISG15,2.22980237,0,0,0.940087623,0.727469906,ISG15
PARP14,1.359004259,0,0,0.956900329,0.819162781,no
IFIT3,2.027341604,0,0,0.764129244,0.410964104,no
MX1,1.611416936,0,0,0.886801752,0.650200629,MX1
EIF2AK2,1.808590055,0,0,0.710131435,0.393341286,EIF2AK2
SAMD9L,1.444698095,0,0,0.836254107,0.594675198,SAMD9L
TNFSF10,1.527240753,0,0,0.78483023,0.513013773,TNFSF10
DDX58,1.941988945,0,0,0.577820372,0.251979178,DDX58
SAMD9,1.101994395,0,0,0.935980285,0.810161588,no
IRF7,1.35829401,0,0,0.797590361,0.550211474,IRF7
IFIT1_LOC107501624_P,1.430756807,0,0,0.772562979,0.521038933,no
DTX3L,1.411730647,0,0,0.740909091,0.47218306,DTX3L
TRANK1,1.963639021,0,0,0.531982475,0.230669125,TRANK1
IFIT1_LOC118603801_P,1.326319098,0,0,0.77973713,0.533456241,no
ISG20,1.202956676,0,0,0.874589266,0.729964212,no
NT5C3A,1.324148297,0,0,0.689649507,0.441871814,NT5C3A
GVINP1_LOC107506853_P,1.007284164,0,0,0.872234392,0.757726928,no
MX2,1.57738483,0,0,0.565607886,0.304793406,no
ZNFX1,1.248303413,0,0,0.708159912,0.472616853,no
LOC107498784,0.761599302,0,0,0.925465498,0.853811951,no
IFIT2,1.989452004,0,0,0.481763417,0.209684416,no
HERC5,1.651212096,0,0,0.531161008,0.260980371,HERC5
IFIH1,1.650472522,0,0,0.531489595,0.269656219,IFIH1
EPSTI1,1.068913937,0,0,0.750657174,0.56073094,no
STAT1,1.092862129,0,0,0.740525739,0.535787876,STAT1
LOC107497017,1.007579207,0,0,0.785651698,0.609532589,no
GBP1_LOC107512699,1.161271214,0,0,0.685323111,0.525593753,GBP1
RARS1,1.451060653,0,0,0.523110624,0.297527383,no
SOCS1,1.764455914,0,0,0.44381161,0.188591259,SOCS1
MLKL,1.475318789,0,0,0.509255203,0.269168203,MLKL
PSMB8,0.62590003,0,0,0.907447974,0.840364386,PSMB8
RNF213,0.909987211,0,0,0.712486309,0.543433467,RNF213
USP18,1.561757326,0,0,0.404052574,0.18338575,USP18
SP140L_LOC107504966,0.812916517,0,0,0.790854326,0.644832448,no
TRAFD1,1.401679993,1.8358E-305,1.3394E-302,0.434556407,0.226493873,TRAFD1
OASL,2.244743824,3.6788E-295,2.6095E-292,0.31128149,0.100151827,no
LY6E,0.717380702,2.3764E-273,1.6401E-270,0.809638554,0.704750027,no
DDX60_LOC107512537_P,0.864328742,5.1965E-271,3.492E-268,0.680065717,0.504934389,no
IFI35,1.047304153,2.1736E-269,1.4232E-266,0.518510405,0.341828435,IFI35
ZBP1,1.024710655,2.5114E-259,1.6033E-256,0.530777656,0.335592669,no
PARP15,1.222612023,4.3526E-257,2.7109E-254,0.443263965,0.252087626,no
TOR3A,1.224291325,1.462E-255,8.8889E-253,0.433077766,0.235983082,TOR3A
PSME2,0.753304303,2.2877E-255,1.3586E-252,0.722289157,0.583342371,PSME2
PSMB9,0.663410544,4.4317E-238,2.572E-235,0.770043812,0.658280013,PSMB9
CALHM6,0.834434688,1.9358E-233,1.0746E-230,0.663033954,0.527600043,no
GVINP1_LOC107506576_P,0.665385842,3.2966E-233,1.7911E-230,0.861664841,0.793026787,no
CD274,1.384272218,1.9324E-226,1.028E-223,0.370317634,0.185229368,no
GBP5,0.964944839,3.6338E-224,1.8938E-221,0.526067908,0.345732567,no
IFI6,1.264206171,3.0389E-220,1.552E-217,0.44939759,0.283320681,no
STAT2,1.44702518,5.0623E-215,2.486E-212,0.344687842,0.164298883,STAT2
TREX1,1.102311492,5.7024E-214,2.7475E-211,0.433187295,0.256967791,no
TNFSF13B,1.233807802,9.5166E-207,4.5003E-204,0.402573932,0.237501356,no
TMEM140,1.555018663,1.2367E-198,5.7418E-196,0.307064622,0.129595489,TMEM140
TAPBP_LOC107511979,0.787661135,1.7326E-196,7.9007E-194,0.583187295,0.433629758,TAPBP
PARP9,0.861146688,2.8782E-196,1.2894E-193,0.533789704,0.372681922,PARP9
TRIM22_LOC107513409_P,0.86231786,1.104E-195,4.8608E-193,0.529353779,0.363463833,no
BIRC3_LOC107504640,0.727467656,1.6789E-193,7.2667E-191,0.758050383,0.667986119,no
RTP4,1.093132257,3.5766E-186,1.5222E-183,0.399780942,0.231319813,no
CD69_LOC107502080,1.180393219,3.2257E-182,1.3504E-179,0.376889376,0.212232947,no
SP110,0.645309806,5.381E-181,2.2163E-178,0.713198248,0.592994252,no
HLA-A_LOC107503252_P,0.472885907,1.7544E-180,7.1112E-178,0.91177437,0.846600152,no
BST2,0.971612036,2.583E-177,1.0306E-174,0.459693319,0.307829953,no
CLEC2B_LOC107502067,0.78735584,3.5896E-173,1.4102E-170,0.558269441,0.42121245,no
LGALS9,0.944101274,3.1484E-168,1.2181E-165,0.433406353,0.280826375,LGALS9
DDX60_LOC107512535_P,1.580143094,1.9023E-165,7.2504E-163,0.275191676,0.112460688,no
TRIM34,1.324705958,2.0988E-164,7.8816E-162,0.31796276,0.15958139,no
SHISA5,0.570332646,2.842E-163,1.0518E-160,0.783351588,0.665546036,SHISA5
XAF1,0.997481823,3.6781E-163,1.3418E-160,0.400054765,0.241134367,XAF1
UBALD2,0.851067662,1.1034E-159,3.9686E-157,0.481380066,0.336297582,UBALD2
MORC3,0.785006523,4.2587E-158,1.5104E-155,0.521522453,0.380707082,MORC3
NMI,0.917847037,5.2605E-154,1.8153E-151,0.42524644,0.277844052,NMI
PML,0.721325099,1.4978E-138,5.0995E-136,0.517907996,0.3753389,no
CMTR1,1.103031397,3.2529E-136,1.0788E-133,0.328477547,0.18311463,CMTR1
JUNB,0.744704068,1.3921E-135,4.5575E-133,0.501040526,0.373115714,JUNB
DHX58,1.822636962,2.053E-133,6.6362E-131,0.225027382,0.079492463,DHX58
TUT7,0.658002734,4.6067E-130,1.4705E-127,0.557667032,0.431298124,no
STARD4,1.179197669,7.5154E-129,2.3693E-126,0.303285871,0.163214402,STARD4
CLEC2A_LOC107502064_P,0.470573515,1.0742E-128,3.3453E-126,0.817798467,0.735169721,no
B2M,0.151932016,1.5282E-125,4.7017E-123,0.997042716,0.996529661,B2M
HERC6_LOC107518925,1.44500649,3.2441E-118,9.8622E-116,0.243647317,0.106441818,no
IFIT5,1.372324467,1.554E-116,4.6686E-114,0.253340635,0.117937317,no
USP25,0.950966835,2.9315E-115,8.7046E-113,0.3432092,0.211528034,USP25
MOV10,0.945150614,8.2612E-113,2.4248E-110,0.34101862,0.211094241,MOV10
USP15,0.756722033,4.8273E-112,1.4008E-109,0.437020811,0.314716408,USP15
CFLAR,0.883155107,3.738E-111,1.0725E-108,0.370920044,0.24959332,CFLAR
OAS3,1.340360999,5.5085E-109,1.563E-106,0.252190581,0.123034378,OAS3
KARS1,0.901766419,9.2638E-107,2.5996E-104,0.348083242,0.224162238,no
TMEM156,0.925475478,1.3797E-106,3.8296E-104,0.333680175,0.206268301,no
HSH2D,0.973436713,8.8519E-105,2.4047E-102,0.312431544,0.183548422,no
TMBIM4,0.413110375,5.7501E-98,1.52953E-95,0.752519168,0.681542132,TMBIM4
TRIM25,0.874698877,6.10815E-98,1.60802E-95,0.333625411,0.2134801,TRIM25
CMPK2,0.742408812,8.75082E-97,2.28021E-94,0.385980285,0.26244442,CMPK2
DNAJA1,0.525633335,1.87718E-95,4.84197E-93,0.590306681,0.494306474,DNAJA1
CD81,0.422620684,3.58528E-94,9.15537E-92,0.756133625,0.676716191,CD81
PELI1,1.462816596,9.1222E-93,2.30638E-90,0.224370208,0.106929834,PELI1
NAMPT,0.927411497,5.90956E-92,1.47948E-89,0.321522453,0.210606225,NAMPT
HIGD1A,0.666677535,2.19559E-89,5.44337E-87,0.426779847,0.319976141,HIGD1A
NFKBIA,0.555132031,5.01065E-86,1.20709E-83,0.632311062,0.555308535,NFKBIA
GBP4_LOC118613624_P,0.415574878,2.34371E-85,5.59337E-83,0.829846659,0.758594513,no
IFI27_LOC107511262,0.660703242,9.02376E-85,2.13362E-82,0.492059146,0.39887214,IFI27
TAP2,0.694633722,1.2526E-83,2.93454E-81,0.385761227,0.275241297,no
PSMF1,0.918174207,1.39566E-82,3.23996E-80,0.297097481,0.18739833,PSMF1
SP100,0.535392106,1.38452E-81,3.18514E-79,0.524260679,0.42294762,no
FYB1,0.616961777,1.53883E-79,3.47749E-77,0.493044907,0.412211257,no
PLSCR1_LOC107521442_P,1.503034234,8.61358E-77,1.91266E-74,0.184775465,0.073202473,no
CUNH3orf38,0.665579736,1.27535E-76,2.80752E-74,0.380832421,0.27421104,no
TAP1,0.617573261,1.07172E-75,2.3391E-73,0.401807229,0.292484546,TAP1
ICAM1,1.354681492,1.60851E-75,3.48094E-73,0.21007667,0.104272855,no
GPR65,0.885461986,2.33563E-75,5.012E-73,0.295728368,0.192170047,GPR65
HLA-C_LOC107519335,0.18393445,2.41933E-74,5.1058E-72,0.987075575,0.981618046,no
HIF1A,0.58986485,1.27622E-71,2.67128E-69,0.449233297,0.364819434,HIF1A
RBM43,0.762097239,2.60785E-70,5.41415E-68,0.313307777,0.2091964,RBM43
PCNX1,0.977923512,2.6663E-68,5.44693E-66,0.24550931,0.142500813,no
TBK1,0.831064522,3.22399E-68,6.53396E-66,0.289485214,0.188970827,TBK1
PARP12,0.756449819,7.95604E-68,1.59973E-65,0.301588171,0.198514261,PARP12
TRIM26,0.94802016,2.6775E-67,5.34162E-65,0.250985761,0.14873658,no
GBP4_LOC107506241_P,0.423152477,9.33156E-67,1.84722E-64,0.723603505,0.643205726,no
RICTOR,0.547203839,9.89753E-67,1.94418E-64,0.436966046,0.337165166,RICTOR
TRIM14,1.108892798,1.55268E-66,3.02665E-64,0.215662651,0.113111376,no
UBD,0.327858508,1.92683E-64,3.72754E-62,0.911883899,0.891063876,no
PSMB10,0.417299002,3.88329E-64,7.45592E-62,0.609748083,0.530311246,no
SNX6,0.59069705,1.24895E-61,2.36246E-59,0.380722892,0.288417742,SNX6
MCL1,0.36310342,7.30599E-60,1.36179E-57,0.701040526,0.623522395,MCL1
PTPN2,0.526330173,4.00053E-59,7.34947E-57,0.419222344,0.328760438,PTPN2
IRF2,0.434182614,4.34377E-58,7.81144E-56,0.540087623,0.454777139,IRF2
RIPK2,0.981936097,4.54444E-57,8.00323E-55,0.229134721,0.138108665,RIPK2
TMEM50A,0.521645725,5.46227E-57,9.55373E-55,0.423220153,0.337327839,TMEM50A
PXK,0.987327814,8.71992E-57,1.51478E-54,0.221467689,0.128348335,PXK
SNX10,0.877019823,9.64849E-57,1.66476E-54,0.317141292,0.24585186,SNX10
IL32,0.219208032,7.18801E-56,1.2319E-53,0.955750274,0.949246286,no
IRF9,0.509927452,2.75291E-55,4.65552E-53,0.411664841,0.318132524,IRF9
CCL3_LOC107506475_P,1.03344965,1.89466E-54,3.16222E-52,0.364622125,0.301106171,no
SAT1,0.487582684,2.34341E-54,3.88579E-52,0.491128149,0.420995554,SAT1
PLGRKT,0.621188402,3.12295E-54,5.14501E-52,0.329956188,0.242598417,PLGRKT
RGS1,0.923557997,6.53961E-54,1.07048E-51,0.25788609,0.172649387,RGS1
MYCBP2,0.367502779,7.10776E-54,1.15608E-51,0.662760131,0.587409175,MYCBP2
CCL4_LOC107508347_P,1.209611535,2.58511E-53,4.15178E-51,0.241182913,0.159689838,no
RSAD2,1.336757898,1.9792E-52,3.15881E-50,0.159145674,0.066858258,RSAD2
CHD1,0.51487726,5.56179E-52,8.82149E-50,0.400219058,0.314553736,CHD1
SAMHD1,0.404296041,7.44866E-52,1.17413E-49,0.589759036,0.517080577,SAMHD1
ANKRD12,0.321095347,1.29251E-51,2.02487E-49,0.756955093,0.70599718,no
CD53,0.37477681,2.09264E-51,3.2584E-49,0.590470975,0.51377291,no
TNFAIP3,0.590574265,3.13517E-51,4.8521E-49,0.378477547,0.303654701,TNFAIP3
RNF114,0.757373691,3.55117E-51,5.46281E-49,0.257009858,0.167769222,RNF114
BCL2,0.530941427,3.81333E-51,5.83098E-49,0.405038335,0.319650797,no
SYNE2,0.404115558,5.43491E-51,8.26106E-49,0.585487404,0.506506886,SYNE2
NUB1,0.448500216,2.4098E-49,3.64123E-47,0.458926616,0.372681922,NUB1
PSMA6,0.406420022,1.07299E-48,1.61176E-46,0.540470975,0.479286411,PSMA6
STX11,0.812315404,1.81228E-48,2.6906E-46,0.248576123,0.165112244,STX11
SLFN11_LOC107500179_P,1.209252357,2.18472E-48,3.18795E-46,0.165388828,0.077323501,no
APOBEC3H_LOC107502060_P,0.428436488,2.7808E-48,4.03468E-46,0.486582694,0.399902397,no
SLAMF7,0.791555822,9.831E-48,1.41833E-45,0.257557503,0.176607743,no
LOC107517942,0.770388484,1.15831E-47,1.66172E-45,0.243592552,0.157954669,no
RAB19,1.038285613,5.09789E-47,7.27261E-45,0.191949617,0.107092506,RAB19
PSMA3,0.452566832,1.26549E-46,1.78539E-44,0.425191676,0.350775404,PSMA3
MACF1,0.431340337,5.77112E-46,8.00931E-44,0.470372399,0.395998265,no
STAT3,0.585499704,6.76721E-46,9.34095E-44,0.313143483,0.229476196,STAT3
GTF2B,0.401292533,5.27245E-45,7.19986E-43,0.501642935,0.429834074,GTF2B
IL15,1.175938606,1.98989E-44,2.70287E-42,0.163691128,0.079709359,IL15
CCL4_LOC107503311_P,0.957175076,2.11004E-44,2.8509E-42,0.272398686,0.195315042,no
GPBP1,0.44098568,2.83692E-44,3.81282E-42,0.429956188,0.350612732,GPBP1
TRIM56,0.662778795,4.42878E-42,5.82955E-40,0.26128149,0.180837219,TRIM56
GLIPR1,0.652547538,5.91513E-42,7.74609E-40,0.266374589,0.185608936,GLIPR1
YAF2,0.544070363,6.56892E-42,8.55837E-40,0.318455641,0.238260492,YAF2
TMBIM6,0.320423573,1.06675E-41,1.38277E-39,0.672289157,0.601670101,TMBIM6
UBA7,1.493238211,1.61344E-40,2.08085E-38,0.134337349,0.054928966,UBA7
SMARCA5,0.343246847,4.44743E-40,5.70702E-38,0.557557503,0.486715107,SMARCA5
TGFB1,0.360004604,2.09333E-39,2.65947E-37,0.511117196,0.439052164,TGFB1
DDX3X,0.418126762,2.84951E-39,3.60223E-37,0.421467689,0.350016267,DDX3X
BID,0.697278142,4.49053E-38,5.62108E-36,0.251040526,0.178668257,BID
ZC3HAV1,0.356340528,4.71317E-38,5.871E-36,0.511555312,0.430105195,ZC3HAV1
LOC107520355,1.084271073,7.0584E-38,8.74968E-36,0.161829135,0.085402885,no
ZNHIT6,0.544342697,3.62264E-37,4.46897E-35,0.297097481,0.221451036,ZNHIT6
UPP1,0.969369769,9.03595E-37,1.10403E-34,0.173439211,0.09830821,UPP1
DAXX,0.6602723,1.31114E-36,1.59434E-34,0.23871851,0.163377074,no
NFKB2,0.73108834,5.28722E-36,6.30909E-34,0.225575027,0.152803384,NFKB2
PARP11,0.9995597,1.74153E-35,2.05888E-33,0.168181818,0.094404078,PARP11
NFKB1,0.565945268,1.78969E-35,2.10606E-33,0.300054765,0.233705672,NFKB1
FNBP4,0.400085837,4.46444E-35,5.20566E-33,0.397918949,0.323988721,FNBP4
HELZ2,0.548752725,5.48635E-35,6.36815E-33,0.263910186,0.187886346,no
ZNF618,0.828579724,8.39498E-35,9.70019E-33,0.19271632,0.119780935,ZNF618
AZI2,0.664826214,3.5867E-34,4.08884E-32,0.229134721,0.156599067,AZI2
ZCCHC2,0.801885426,3.98416E-34,4.52175E-32,0.192935378,0.119943607,ZCCHC2
REL,0.346547425,4.23945E-34,4.7865E-32,0.512814896,0.454180675,REL
LAP3,0.423396647,4.25492E-34,4.7865E-32,0.394523549,0.331471641,LAP3
CXCL10,1.678546667,7.09252E-34,7.90893E-32,0.120810515,0.048855872,no
GBP6,0.288005382,3.79786E-33,4.21661E-31,0.659036145,0.617015508,no
CD47,0.308724523,6.09226E-33,6.73471E-31,0.556571742,0.511929292,CD47
GIMAP7_LOC107502470_P,0.223603174,1.18896E-32,1.30306E-30,0.599780942,0.601182084,no
LGALS8,0.604343653,1.30443E-32,1.4235E-30,0.251204819,0.182572389,LGALS8
ACTR3,0.275450945,1.94657E-32,2.11522E-30,0.611445783,0.562791454,ACTR3
NABP1,0.675427377,2.01698E-32,2.18244E-30,0.218400876,0.147760547,NABP1
VCPIP1,0.619901538,3.21322E-32,3.46215E-30,0.236363636,0.166034053,VCPIP1
MARCHF5,0.741830528,3.8983E-32,4.18265E-30,0.199507119,0.129053248,no
SMCHD1,0.262281507,6.12786E-32,6.54733E-30,0.709912377,0.672107147,SMCHD1
CCL3_LOC107506481_P,1.28138864,7.79642E-32,8.29539E-30,0.194633078,0.136210823,no
TNF,1.692402363,1.45268E-31,1.53923E-29,0.12245345,0.05416983,TNF
PIK3AP1,0.924714506,1.50147E-31,1.58437E-29,0.18263965,0.116473268,PIK3AP1
PIM3,0.717488527,2.18439E-31,2.2955E-29,0.207721796,0.139355818,PIM3
CHMP5,0.530908644,8.25602E-31,8.57016E-29,0.281763417,0.217980696,CHMP5
GSDME,1.95184195,8.90245E-31,9.20377E-29,0.101150055,0.032263312,no
SERPINB9,0.440795988,4.59004E-30,4.68845E-28,0.345399781,0.281368615,no
LOC107509876,0.113549247,6.30273E-30,6.41221E-28,0.997371303,0.996909229,no
GFPT1,1.147783995,8.82167E-30,8.90396E-28,0.161993428,0.098958898,GFPT1
TCF4,0.528385639,1.39432E-29,1.39629E-27,0.319003286,0.259462097,TCF4
GGCT,0.703582883,3.62653E-29,3.58942E-27,0.209200438,0.144073311,GGCT
SP140,0.348100394,4.17799E-29,4.11928E-27,0.43373494,0.371651665,no
RNF19B,1.023966908,4.41989E-29,4.32438E-27,0.147754655,0.081498753,RNF19B
UFM1,0.418767244,8.31511E-29,8.10437E-27,0.330503834,0.264884503,UFM1
IRAK2,0.616570473,1.16223E-28,1.12847E-26,0.229025192,0.163973539,IRAK2
H3F3A_LOC107501597_P,0.171358243,3.134E-28,2.99737E-26,0.89720701,0.879297256,no
LRP10,0.38065052,3.61069E-28,3.44039E-26,0.363417306,0.298123848,LRP10
DOCK10,0.33626008,5.83851E-28,5.54246E-26,0.445892662,0.390142067,DOCK10
ACOD1,1.447409868,5.99198E-28,5.66708E-26,0.144140197,0.084589524,no
ATXN3,0.744090855,7.52067E-28,7.06058E-26,0.200054765,0.137891769,ATXN3
VPS13C,0.330166727,8.05623E-28,7.53567E-26,0.453450164,0.391823013,VPS13C
POMP_LOC107514319_P,0.283036321,1.34118E-27,1.24539E-25,0.597042716,0.551350179,no
SEMA4A,0.747761667,1.61795E-27,1.49696E-25,0.180175246,0.114792322,no
BCL3,0.671967566,2.21302E-27,2.04013E-25,0.203176342,0.139355818,BCL3
PECAM1,0.983907878,2.87397E-27,2.63991E-25,0.176013143,0.116039475,PECAM1
BTG1,0.199669987,5.96417E-27,5.45882E-25,0.858762322,0.827621733,BTG1
CNDP2,0.463968754,6.01841E-27,5.48879E-25,0.293592552,0.233000759,CNDP2
CLEC2D,0.272644937,7.9905E-27,7.23566E-25,0.67475356,0.619618263,no
SIRT1,0.720451951,1.3069E-26,1.17511E-24,0.181106243,0.117123956,SIRT1
DRAM1,1.405443549,1.94779E-26,1.73911E-24,0.132311062,0.072334888,DRAM1
CASP1_LOC107504294,0.897465289,2.80733E-26,2.48056E-24,0.198411829,0.146079601,CASP1
PPP1R15A,0.514140606,6.16209E-26,5.33407E-24,0.258926616,0.197484004,no
TOR1AIP1,0.456199169,1.09701E-25,9.43209E-24,0.273767798,0.211528034,TOR1AIP1
OTUD4,0.726096988,2.43683E-25,2.07423E-23,0.172727273,0.110074829,OTUD4
LSM6,0.376040697,2.83142E-25,2.39414E-23,0.350273823,0.290749376,LSM6
GRIPAP1,0.535669982,2.99381E-25,2.5231E-23,0.236308872,0.174438781,GRIPAP1
MARCKS,0.804905951,6.031E-25,5.01653E-23,0.199288061,0.143314174,no
TANK,0.367884606,1.42357E-24,1.16889E-22,0.345728368,0.284567834,TANK
UBE2L6,1.040215731,2.17941E-24,1.77806E-22,0.120427163,0.058507754,UBE2L6
LUZP1,1.233377934,3.88218E-24,3.15718E-22,0.124424973,0.064906192,LUZP1
NDUFV2,0.335740715,7.0182E-24,5.63575E-22,0.396987952,0.341177746,NDUFV2
MAML2,0.376614839,1.8497E-23,1.4669E-21,0.316812705,0.25615443,MAML2
PTPN1,0.242046043,2.99632E-23,2.35428E-21,0.596276013,0.56246611,PTPN1
PCGF5,0.684821725,4.12049E-23,3.2173E-21,0.17245345,0.11289448,PCGF5
CLIC4,0.632101238,4.68404E-23,3.6246E-21,0.191511501,0.132577812,CLIC4
LYSMD2,0.569562554,5.7188E-23,4.39865E-21,0.198192771,0.138054441,LYSMD2
UBE2D3,0.251791447,7.33924E-23,5.62807E-21,0.541182913,0.487365795,no
RANBP2,0.287910283,8.84969E-23,6.74584E-21,0.453997809,0.395889817,RANBP2
TNIP1,0.374116927,9.28988E-23,7.06031E-21,0.355202629,0.305010303,TNIP1
ADAR,0.461359203,9.51058E-23,7.20659E-21,0.247097481,0.187832122,ADAR
MVB12A,0.604691029,9.87941E-23,7.46392E-21,0.201533406,0.144127535,MVB12A
PAIP2,0.39538157,1.05157E-22,7.9212E-21,0.395728368,0.353703503,PAIP2
VPS54,0.745819569,1.22878E-22,9.22888E-21,0.164512596,0.106441818,VPS54
RAPGEF6,0.336481661,1.83234E-22,1.36815E-20,0.398083242,0.34524455,RAPGEF6
CGAS,1.530811667,2.09558E-22,1.5556E-20,0.101040526,0.043379243,no
EIF1,0.166156337,2.29072E-22,1.69553E-20,0.849288061,0.823175361,no
ELF1,0.264903665,4.38464E-22,3.21742E-20,0.495290252,0.439160612,ELF1
ANKFY1,0.488134772,5.57182E-22,4.0652E-20,0.242223439,0.185175144,ANKFY1
ENPP4,1.07469368,6.9836E-22,5.08072E-20,0.116976999,0.059266891,ENPP4
ZCWPW2,1.010592699,7.27424E-22,5.27713E-20,0.124479737,0.066966706,ZCWPW2
STAT5A_LOC107513821,0.501705587,1.56645E-21,1.11423E-19,0.222398686,0.16505802,no
ANKRD22,1.219443798,1.76495E-21,1.24847E-19,0.130613363,0.07678126,no
OSTF1,0.27340585,1.98436E-21,1.3921E-19,0.514403067,0.468604273,OSTF1
SLTM,0.317664087,2.5598E-21,1.77628E-19,0.3983023,0.345841015,SLTM
TRIM5_LOC107505610_P,0.659158945,2.96731E-21,2.05347E-19,0.163581599,0.105953801,no
PLAAT3,0.299838454,3.1239E-21,2.15019E-19,0.477491785,0.440082421,no
LOC118605042,1.215323806,4.34658E-21,2.97572E-19,0.101971522,0.045114413,no
YWHAZ,0.235051721,4.53976E-21,3.09966E-19,0.572398686,0.522665654,YWHAZ
GADD45B,0.665868044,6.64264E-21,4.50226E-19,0.18422782,0.129378592,GADD45B
GNG5,0.222137406,6.76541E-21,4.57041E-19,0.673822563,0.625637133,GNG5
TDRD7,1.200635195,7.04728E-21,4.74826E-19,0.104271632,0.047879839,TDRD7
VMP1,0.315654874,7.90615E-21,5.29899E-19,0.373767798,0.317319163,VMP1
IL1B,1.25136292,8.18198E-21,5.4695E-19,0.176560789,0.131330658,IL1B
PHIP_LOC107517039,0.323092401,9.28212E-21,6.18873E-19,0.376998905,0.323500705,PHIP
KLF6,0.296683997,1.07798E-20,7.13144E-19,0.405202629,0.352131005,KLF6
PLEK,0.509396195,1.09229E-20,7.19308E-19,0.368455641,0.339605249,PLEK
PSMA5,0.313239425,1.17461E-20,7.71073E-19,0.371851041,0.318512092,PSMA5
SNAPC1,0.626309693,1.86785E-20,1.21988E-18,0.183953998,0.128999024,SNAPC1
ZUP1,0.567381859,2.13916E-20,1.38997E-18,0.183570646,0.127046958,no
CUNH1orf162,0.628663957,2.28059E-20,1.4781E-18,0.189594743,0.136102375,no
JAK2,0.628945112,2.34523E-20,1.51615E-18,0.175629792,0.120052055,JAK2
FGL2,0.357402533,3.42336E-20,2.20199E-18,0.372562979,0.324585186,FGL2
IL1A,1.837392569,6.19384E-20,3.93448E-18,0.088061336,0.033944258,no
SETX,0.292761832,6.75688E-20,4.28148E-18,0.399561884,0.343726277,SETX
RABGAP1L,0.255957484,6.81513E-20,4.29857E-18,0.434063527,0.37078408,RABGAP1L
PIM2,0.605636179,6.81752E-20,4.29857E-18,0.185213582,0.13149333,PIM2
TRIM21,0.620103478,8.1604E-20,5.10745E-18,0.167196057,0.111701551,no
KIAA1109,0.418481469,1.07989E-19,6.74229E-18,0.241128149,0.185175144,KIAA1109
PMAIP1,0.509609699,1.15263E-19,7.17728E-18,0.208050383,0.153074504,PMAIP1
CASP8,0.416212231,1.15518E-19,7.17728E-18,0.257721796,0.202906409,no
BCL6,0.419857532,1.16567E-19,7.22492E-18,0.25558598,0.201062791,BCL6
DNAJC13,0.48951298,1.80655E-19,1.11161E-17,0.230065717,0.177963345,DNAJC13
CREM,0.571960568,2.82058E-19,1.72725E-17,0.188882804,0.13523479,CREM
ETV7,1.65069139,3.14926E-19,1.92391E-17,0.081818182,0.027871164,ETV7
GPR155,0.464180648,3.78838E-19,2.30883E-17,0.239704272,0.187452554,GPR155
IFITM3_LOC118602817_P,1.210200071,3.84225E-19,2.33609E-17,0.121248631,0.070111702,no
SAMSN1,0.327482939,5.35796E-19,3.23454E-17,0.392278204,0.3509923,SAMSN1
CGGBP1,0.227791473,6.18966E-19,3.72781E-17,0.546933187,0.495119835,CGGBP1
PDE4B,0.245946437,7.08507E-19,4.25705E-17,0.507009858,0.454668691,no
SKIL,0.216593787,1.05896E-18,6.31815E-17,0.597535597,0.548530528,SKIL
PSMA1,0.248360395,1.14641E-18,6.82397E-17,0.472727273,0.419097712,PSMA1
NIBAN1,0.435611129,1.14916E-18,6.82438E-17,0.225575027,0.171185338,no
LOC107512825,0.227091596,1.6097E-18,9.47652E-17,0.548083242,0.492625529,no
EVL,0.369094074,1.74163E-18,1.0224E-16,0.264622125,0.208925279,no
TLR2,0.910918891,2.38647E-18,1.39453E-16,0.150164294,0.101507429,no
SERTAD1,0.348110557,2.70874E-18,1.57564E-16,0.302957284,0.251382713,SERTAD1
ERAP1,0.413604498,3.27786E-18,1.90235E-16,0.255531216,0.204858475,ERAP1
WASHC4,0.445773423,5.14942E-18,2.94173E-16,0.231872946,0.180945667,no
IL4I1,0.960450709,9.26569E-18,5.21701E-16,0.134939759,0.085565557,no
GIMAP8_LOC107500556,0.109704033,9.40104E-18,5.27615E-16,0.640087623,0.657954669,no
CXCL1_LOC107515315_P,1.407685995,9.90505E-18,5.54683E-16,0.109309967,0.059917579,no
NOD1,1.04099524,1.08505E-17,6.06296E-16,0.104764513,0.053139573,NOD1
TNIP3,1.885095239,1.37658E-17,7.67518E-16,0.078368018,0.027437371,TNIP3
HLA-A_LOC107498448_P,0.196744904,1.78912E-17,9.82515E-16,0.754709748,0.706539421,no
SDC4,0.951984286,2.35197E-17,1.28608E-15,0.137951807,0.090066153,SDC4
USP37,0.632015049,4.25837E-17,2.31366E-15,0.163800657,0.114087409,USP37
MAX,0.414826274,6.6509E-17,3.59064E-15,0.242168675,0.192495391,no
UBE2J1,0.652444422,7.22372E-17,3.89166E-15,0.160733844,0.111809999,UBE2J1
TERF2IP_LOC107502665,0.609666526,8.63796E-17,4.6243E-15,0.167305586,0.117883093,TERF2IP
RHOG,0.287972957,1.09601E-16,5.85517E-15,0.354052574,0.305118751,no
B3GNT2,0.591021419,1.21903E-16,6.4988E-15,0.163964951,0.114250081,B3GNT2
CTSC,0.283789992,1.28853E-16,6.855E-15,0.423384447,0.383472508,no
DUSP5,0.917560399,1.37624E-16,7.30637E-15,0.102738226,0.052380436,DUSP5
