pic_names,pic_logfoldchanges,pic_pvals,pic_pvals_adj,pic_pts,UNST_pts,1to1_bat_dragon
CIR1,0.372580141,1.35491e-05,0.00020628,0.386651323,0.306412139,CIR1
UNC93B1,0.376160502,1.37033e-05,0.00020829,0.319332566,0.236417034,UNC93B1
CAPN7,1.12569356,1.38308e-05,0.000210058,0.14556962,0.063631914,CAPN7
POLK,0.550341249,1.38695e-05,0.000210476,0.274453395,0.191385218,POLK
TOP1,0.251477391,1.41085e-05,0.00021393,0.594936709,0.499755262,TOP1
DESI1,0.391977936,1.42542e-05,0.000215964,0.349252014,0.262359276,DESI1
TRAPPC4,0.287969679,1.43945e-05,0.000217914,0.492520138,0.403328439,TRAPPC4
VDR,0.470925003,1.4676e-05,0.000221817,0.315880322,0.236417034,VDR
SNRPA1,0.314518809,1.48464e-05,0.000224212,0.460874568,0.381791483,SNRPA1
CHP1,0.245874882,1.48797e-05,0.000224535,0.584579977,0.484092022,CHP1
PUM1,0.270752788,1.49485e-05,0.000225392,0.450517837,0.362701909,PUM1
CNOT11,0.407210618,1.58425e-05,0.000237806,0.32853855,0.243759178,CNOT11
USP47,0.245438337,1.60214e-05,0.000240027,0.600115075,0.497797357,USP47
CCNI,0.259568542,1.62023e-05,0.000242543,0.856156502,0.761135585,CCNI
TYROBP,0.199035764,1.69317e-05,0.000253261,0.895857307,0.844836025,TYROBP
AHCTF1,0.226620018,1.7342e-05,0.000258984,0.506904488,0.414096916,AHCTF1
WIPI2,0.519786417,1.82596e-05,0.000271823,0.277330265,0.197258933,WIPI2
TLE4,0.706731558,1.8564e-05,0.000276136,0.201956272,0.119921684,TLE4
PSMA7,0.206646904,1.92673e-05,0.000286355,0.823360184,0.74351444,PSMA7
KHNYN,1.069850683,1.92815e-05,0.000286355,0.159378596,0.080274107,KHNYN
FLOT1,0.733331025,1.93514e-05,0.000287166,0.226697353,0.149779736,FLOT1
AGFG1,0.338598698,1.95876e-05,0.000290442,0.427502877,0.350465002,AGFG1
DENR,0.216446176,1.96942e-05,0.000291792,0.676639816,0.57856094,DENR
NUP153,0.533676505,2.03346e-05,0.000300804,0.251438435,0.169358786,NUP153
SCFD1,0.267214507,2.05684e-05,0.000304024,0.440736479,0.357807146,SCFD1
ADAR,1.04658246,2.10579e-05,0.000311014,0.1570771,0.077337249,ADAR
PNO1,0.229927093,2.15585e-05,0.000318157,0.564441887,0.470386686,PNO1
EPC1,0.369184911,2.16637e-05,0.000319458,0.387226697,0.305433186,EPC1
ERRFI1,0.583273292,2.2088e-05,0.00032546,0.260069045,0.181106216,ERRFI1
ZNF516,0.832486629,2.31628e-05,0.000340229,0.188147296,0.107684777,ZNF516
ARL14EP,0.343728751,2.35743e-05,0.000346002,0.425201381,0.337249143,ARL14EP
RPL5,0.238047734,2.41684e-05,0.000354445,0.905638665,0.81938326,RPL5
TOMM22,0.21221979,2.43825e-05,0.000357306,0.575949367,0.469407734,TOMM22
MDFIC,0.644375682,2.4803e-05,0.000362505,0.220368239,0.142927068,MDFIC
WTAP,0.257784218,2.48145e-05,0.000362505,0.411392405,0.323543808,WTAP
TCERG1,0.317644387,2.50258e-05,0.000365307,0.390103567,0.303964758,TCERG1
FMO4,2.210117102,2.53845e-05,0.000370255,0.104142693,0.024963289,FMO4
TAF7,0.270052433,2.57448e-05,0.000374927,0.50863061,0.419970631,TAF7
IL18R1,2.343585491,2.58881e-05,0.000376431,0.098388953,0.019089574,IL18R1
MAP2K2,0.27541557,2.62673e-05,0.000381648,0.377445339,0.287322565,MAP2K2
ARID4A,0.288887918,2.67928e-05,0.000388983,0.518987342,0.440039158,ARID4A
ARPP19,0.209185809,2.70522e-05,0.000391545,0.626006904,0.528144885,ARPP19
TDH,1.153597713,2.70665e-05,0.000391545,0.15132336,0.072931963,TDH
CRIPT,0.228396684,2.70736e-05,0.000391545,0.623705409,0.529613314,CRIPT
RIOK2,0.3307015,2.87763e-05,0.00041553,0.415995397,0.336270191,RIOK2
CANX,0.222868562,2.94209e-05,0.00042386,0.897583429,0.822320117,CANX
DAPK3,0.331924856,3.04106e-05,0.000436777,0.406214039,0.325991189,DAPK3
SLC25A23,0.527822256,3.1245e-05,0.000448076,0.283084005,0.207537934,SLC25A23
FXR1,0.314592451,3.19169e-05,0.000457014,0.375719217,0.290748899,FXR1
USP38,0.530167937,3.24346e-05,0.000464072,0.207134638,0.124816446,USP38
TSC1,0.295833856,3.35159e-05,0.00047736,0.361334868,0.27361723,TSC1
MAML1,0.690581501,3.37244e-05,0.000479601,0.202531646,0.12432697,MAML1
SEC13,0.206908643,3.38964e-05,0.000481319,0.605868815,0.509055311,SEC13
GABARAPL2,0.262059987,3.60695e-05,0.00051063,0.407940161,0.317670093,GABARAPL2
FAF2,0.283040822,3.69978e-05,0.000522984,0.367088608,0.285854136,FAF2
RRP15,0.537098646,3.74497e-05,0.000528974,0.257192175,0.177679883,RRP15
NCF4,1.098891735,3.80226e-05,0.000535857,0.149021864,0.070974058,NCF4
DCUN1D5,0.205306754,3.99543e-05,0.000559718,0.635788262,0.532550171,DCUN1D5
PLA2G6,1.092241645,4.03908e-05,0.000565411,0.149021864,0.071463534,PLA2G6
ATN1,1.526076078,4.08925e-05,0.000572008,0.127157652,0.050905531,ATN1
UBE2J2,0.346593022,4.20276e-05,0.000587448,0.358457998,0.283406755,UBE2J2
RBM26,0.239637211,4.3304e-05,0.000604388,0.495397008,0.403328439,RBM26
ACSL5,0.306300551,4.45626e-05,0.000621492,0.422899885,0.344101811,ACSL5
RPL22L1,0.21543251,4.4804e-05,0.000624396,0.652474108,0.551150269,RPL22L1
IRAK4,0.325998187,4.48934e-05,0.000625178,0.363636364,0.283406755,IRAK4
GOPC,0.22024475,4.56031e-05,0.00063459,0.548331415,0.456191875,GOPC
MRPL17,0.236051753,4.56706e-05,0.000635058,0.594936709,0.496328928,MRPL17
PTBP1,0.210131332,4.71029e-05,0.00065449,0.733026467,0.629955947,PTBP1
LAMTOR3,0.196883291,4.77814e-05,0.000663426,0.644994246,0.550171317,LAMTOR3
RAF1,0.304052323,4.85156e-05,0.000672626,0.406214039,0.324033284,RAF1
DCTN3,0.312259018,4.92511e-05,0.000682319,0.414269275,0.338717572,DCTN3
BID,1.248376012,5.00868e-05,0.000693361,0.146720368,0.07195301,BID
RAB5C,0.194870174,5.0122e-05,0.000693361,0.594361335,0.493881547,RAB5C
TBC1D9,3.153456211,5.08156e-05,0.000702438,0.088032221,0.01174743,TBC1D9
ZCRB1,0.245712459,5.1377e-05,0.000709675,0.480437284,0.395007342,ZCRB1
LPCAT3,0.249182746,5.27828e-05,0.000726421,0.350978136,0.268232991,LPCAT3
PHF20,0.215485737,5.5404e-05,0.000761937,0.562140391,0.474302496,PHF20
TIMP1,0.240289956,5.58462e-05,0.000766895,0.663981588,0.569260891,TIMP1
DDX52,0.434534937,5.63705e-05,0.000772963,0.276754891,0.199216838,DDX52
KIN,0.366009235,5.74185e-05,0.000785612,0.333716916,0.255996084,KIN
IL6ST,0.265463799,5.82406e-05,0.00079628,0.47698504,0.401370534,IL6ST
HAT1,0.243957862,5.83256e-05,0.000796737,0.481588032,0.401370534,HAT1
IER3IP1,0.164945707,5.83589e-05,0.000796737,0.695627158,0.604503182,IER3IP1
PUF60,0.260383219,5.96721e-05,0.000814073,0.464902186,0.379833578,PUF60
UQCRC1,0.211872533,6.0909e-05,0.000830345,0.529919448,0.43318649,UQCRC1
TIA1,0.260867715,6.10866e-05,0.000832161,0.433256617,0.347528145,TIA1
TPR,0.216669396,6.41085e-05,0.000871269,0.686421174,0.568771415,TPR
BOLA2B,0.18360956,6.41652e-05,0.000871269,0.692174914,0.601076848,BOLA2B
REXO2,0.201313913,6.41895e-05,0.000871269,0.781933257,0.686735193,REXO2
ECD,0.446249783,6.59291e-05,0.000892945,0.231300345,0.153695546,ECD
WDFY1,0.404848665,6.76963e-05,0.000914899,0.296317606,0.216348507,WDFY1
PHF3,0.20452857,6.87607e-05,0.000928616,0.608170311,0.504160548,PHF3
SLU7,0.253391773,6.9277e-05,0.000934245,0.4712313,0.386196769,SLU7
CCT4,0.190799296,6.97488e-05,0.000939932,0.738204833,0.649534998,CCT4
CAMSAP1,0.340281814,7.02634e-05,0.000946186,0.3429229,0.269211943,CAMSAP1
DGCR8,0.530986488,7.04534e-05,0.000948065,0.249136939,0.17278512,DGCR8
HNRNPK,0.209159002,7.07193e-05,0.000950962,0.843498274,0.757219775,HNRNPK
YIPF5,0.20201692,7.24394e-05,0.000972003,0.460874568,0.375917768,YIPF5
FNTA,0.306999326,7.37403e-05,0.000987342,0.332566168,0.252080274,FNTA
MLLT10,0.265053034,7.61511e-05,0.001018895,0.463751438,0.382770436,MLLT10
RHOA,0.216975108,7.64517e-05,0.001022188,0.846375144,0.750367107,RHOA
NPR3,0.236155778,7.83913e-05,0.001045886,0.788837745,0.710230054,NPR3
CWC15,0.182908699,7.90251e-05,0.001052493,0.719792865,0.628487518,CWC15
USP24,0.245697498,7.9629e-05,0.001057887,0.52013809,0.434165443,USP24
SRP14,0.314150691,7.99375e-05,0.001061235,0.340621404,0.260890847,SRP14
YIPF3,0.222557619,8.28018e-05,0.00109616,0.479286536,0.399902105,YIPF3
ARFGAP2,0.240674242,8.34848e-05,0.001104423,0.531070196,0.441507587,ARFGAP2
VPS4B,0.220987499,8.63563e-05,0.001141606,0.482163406,0.392070485,VPS4B
BUB3,0.206145495,8.79031e-05,0.001160419,0.52301496,0.445423397,BUB3
LNPEP,0.788503706,8.87413e-05,0.001170661,0.186996548,0.114537445,LNPEP
PIP4K2C,0.230428413,8.89341e-05,0.001172381,0.468929804,0.388154674,PIP4K2C
MED6,0.309497178,9.0991e-05,0.001196136,0.383774453,0.305433186,MED6
ACTR6,0.480998248,9.15448e-05,0.001202574,0.240506329,0.164464023,ACTR6
MED1,0.348063618,9.2903e-05,0.001219562,0.335443038,0.258443465,MED1
ZMAT2,0.20620662,9.29719e-05,0.001219615,0.605868815,0.507586882,ZMAT2
OTUB1,0.207749665,9.31043e-05,0.001220498,0.547180667,0.45814978,OTUB1
TOMM7,0.405029565,9.34331e-05,0.0012231,0.261219793,0.182574645,TOMM7
NIFK,0.193522185,9.47415e-05,0.001238502,0.546605293,0.464023495,NIFK
ALKBH5,0.334495395,9.67159e-05,0.001263431,0.366513234,0.29319628,ALKBH5
MRPL41,0.26517272,9.73986e-05,0.001271465,0.395281933,0.318649046,MRPL41
ARHGAP5,0.230859935,9.83463e-05,0.001281164,0.5,0.408712677,ARHGAP5
HNRNPC,0.211957172,9.90338e-05,0.001287518,0.653049482,0.553108174,HNRNPC
WDR7,0.320512325,9.90399e-05,0.001287518,0.329689298,0.250122369,WDR7
HNRNPR,0.210480124,0.000100132,0.001299917,0.659378596,0.557513461,HNRNPR
KATNBL1,0.413688242,0.000101379,0.001315195,0.244533947,0.167400881,KATNBL1
MNT,0.437303215,0.000102256,0.001325659,0.295742232,0.220264317,MNT
PKN2,0.444220722,0.000103484,0.001340645,0.280782509,0.207537934,PKN2
ZFX,0.310680747,0.000105034,0.001357922,0.313003452,0.235927558,ZFX
SRP19,0.269359738,0.0001063,0.001373335,0.503452244,0.422907489,SRP19
TAOK3,0.214942947,0.000107645,0.001387856,0.556962025,0.459128732,TAOK3
PRKD3,0.280114204,0.000110419,0.001420689,0.358457998,0.279490945,PRKD3
MRPL52,0.176278517,0.000110921,0.001426166,0.827387802,0.74743025,MRPL52
RARA,0.563635111,0.000114199,0.001466202,0.232451093,0.159079785,RARA
TTC39B,0.588651657,0.000114269,0.001466202,0.231300345,0.160058737,TTC39B
SNRNP70,0.202396452,0.000115823,0.001485125,0.635788262,0.533529124,SNRNP70
RNF14,0.289038062,0.000116532,0.001493204,0.292289988,0.214880078,RNF14
FLRT2,0.489822656,0.000117389,0.001502134,0.220943613,0.145374449,FLRT2
NPAT,0.377250731,0.000117655,0.001504505,0.287686997,0.211943221,NPAT
UTP3,0.368484646,0.00011836,0.001511655,0.368239356,0.29711209,UTP3
TNPO2,0.196591303,0.000118375,0.001511655,0.425776755,0.340186001,TNPO2
SAP30BP,0.421552509,0.000125397,0.001598064,0.277330265,0.202153696,SAP30BP
CFL1,0.262622118,0.000128326,0.001634291,0.903912543,0.807146353,CFL1
KIF16B,0.561594963,0.000132923,0.001690532,0.238204833,0.167400881,KIF16B
CRIP2,0.591436505,0.00013369,0.001699142,0.229574223,0.157611356,CRIP2
AGGF1,0.431225061,0.000134055,0.001702628,0.287686997,0.218795888,AGGF1
SLC1A1,1.48385942,0.000135164,0.001714391,0.112773303,0.04062653,SLC1A1
FMR1,0.24289453,0.000145224,0.001838262,0.489067894,0.412139011,FMR1
TBK1,0.351548851,0.000146331,0.00185103,0.312428078,0.239353891,TBK1
ZNF518B,0.299294174,0.000146888,0.001856821,0.426352129,0.355359765,ZNF518B
JARID2,0.402760655,0.00014865,0.001877836,0.280782509,0.206558982,JARID2
PWWP2A,0.284400046,0.00015104,0.001905464,0.407940161,0.333333333,PWWP2A
MOSPD2,0.202729896,0.000151423,0.001909002,0.673762946,0.585903084,MOSPD2
AKIRIN2,0.508586884,0.000156248,0.001967197,0.242807825,0.174253549,AKIRIN2
FOS,0.846375644,0.000158886,0.001997733,0.230724971,0.163974547,FOS
KCMF1,0.21332173,0.000159001,0.001997833,0.467779056,0.384238864,KCMF1
CFDP1,0.215272486,0.000159976,0.002008747,0.555235903,0.477239354,CFDP1
UPP1,0.417171687,0.000163955,0.002055954,0.287111623,0.220264317,UPP1
GPBP1L1,0.264417589,0.000164476,0.002061111,0.457997699,0.384728341,GPBP1L1
MED31,0.415188968,0.000164772,0.002063438,0.297468354,0.226627509,MED31
KLHL15,0.361971766,0.000165186,0.002067253,0.3429229,0.270680372,KLHL15
EAPP,0.394096285,0.000169064,0.002112966,0.292865362,0.221732746,EAPP
COX15,0.340391278,0.000174261,0.002172126,0.306098964,0.233969652,COX15
TAGLN2,0.232282877,0.000175669,0.002188233,0.901035673,0.81938326,TAGLN2
RALBP1,0.197800606,0.000177999,0.002215778,0.663981588,0.576603035,RALBP1
RIOK1,0.27943635,0.00017886,0.00222502,0.372266974,0.294664709,RIOK1
PPIE,0.368347883,0.00017903,0.002225667,0.306098964,0.231032795,PPIE
ARPC1A,0.209611729,0.000180207,0.002238811,0.541426928,0.446891826,ARPC1A
RNPEPL1,0.194149807,0.000181035,0.002246779,0.515535098,0.434165443,RNPEPL1
CD81,0.630902588,0.000181207,0.002246779,0.224395857,0.155653451,CD81
TCF3,0.332825392,0.000181509,0.002249029,0.309551208,0.235927558,TCF3
EGLN1,0.864760518,0.000181628,0.002249029,0.170310702,0.10083211,EGLN1
RWDD2B,0.435121089,0.00018178,0.002249419,0.271576525,0.202153696,RWDD2B
VAPA,0.245832399,0.00018492,0.002285269,0.427502877,0.348017621,VAPA
ADSL,0.422595948,0.000189727,0.002338635,0.280782509,0.208027411,ADSL
HSPA4,0.228620261,0.000189761,0.002338635,0.512658228,0.418991679,HSPA4
SLC35E3,0.226666853,0.000189896,0.002338635,0.448791715,0.371023005,SLC35E3
PRCC,0.254439235,0.000189986,0.002338635,0.427502877,0.350954479,PRCC
ING3,0.69983387,0.000190302,0.002340989,0.187571922,0.117474302,ING3
AHCYL2,0.259502858,0.000196679,0.002414692,0.432105869,0.351443955,AHCYL2
ATF1,0.541781843,0.000197122,0.00241855,0.242807825,0.172295644,ATF1
DUSP5,1.887822032,0.000198645,0.002435644,0.096087457,0.025942242,DUSP5
POLR2J,0.188953221,0.000200666,0.002458808,0.49424626,0.416054821,POLR2J
CCNYL1,0.276355296,0.000207173,0.002535074,0.358457998,0.286343612,CCNYL1
TXNIP,0.426683217,0.00021237,0.002592073,0.418296893,0.354380813,TXNIP
ANKHD1,0.21341899,0.000219374,0.002672351,0.628883774,0.542339697,ANKHD1
GOLGA7,0.236509189,0.000219607,0.002673448,0.48561565,0.40577582,GOLGA7
BTF3L4,0.220119596,0.000220254,0.002679585,0.429228999,0.348017621,BTF3L4
CCDC47,0.277897209,0.000221461,0.002692536,0.350978136,0.280469897,CCDC47
PSMA5,0.192432791,0.000221983,0.002697129,0.70023015,0.619676946,PSMA5
NEDD4L,0.52623713,0.000222257,0.002698714,0.226121979,0.15712188,NEDD4L
AIMP1,0.224363819,0.000228626,0.002774251,0.608170311,0.528144885,AIMP1
ZNF609,0.507404506,0.000233135,0.002825313,0.254315305,0.189427313,ZNF609
LRRC25,0.196474627,0.000237088,0.002869513,0.571346375,0.494371023,LRRC25
BAZ1B,0.164890543,0.000241541,0.002917769,0.657652474,0.546255507,BAZ1B
EXOC8,0.378036946,0.000243726,0.002942268,0.259493671,0.186000979,EXOC8
CLK1,0.232703701,0.000244954,0.002955193,0.692750288,0.621634851,CLK1
CAND1,0.220199883,0.000252166,0.003038293,0.443037975,0.355849241,CAND1
PRPF38A,0.190726385,0.000253981,0.003058203,0.420023015,0.342143906,PRPF38A
TCF20,0.294867933,0.000259199,0.003119029,0.310126582,0.237395986,TCF20
PICALM,0.224418759,0.000268811,0.003230547,0.655926352,0.563387176,PICALM
DNAJA2,0.217576772,0.00027309,0.003279879,0.51438435,0.440528634,DNAJA2
PLIN2,0.209294185,0.000273773,0.003285972,0.886075949,0.837004405,PLIN2
ACOX1,0.213143438,0.000280197,0.003360935,0.459148446,0.376896721,ACOX1
WDR83OS,0.197302848,0.000280522,0.003362683,0.646144994,0.562897699,WDR83OS
ZBED4,0.484152079,0.000295019,0.003531954,0.231875719,0.162016642,ZBED4
CCT5,0.186795652,0.000295292,0.003532966,0.791139241,0.686245717,CCT5
MRPS18A,0.168793052,0.000300676,0.003592797,0.53164557,0.45031816,MRPS18A
SNRPG,0.164615124,0.000300936,0.00359362,0.585730725,0.502202643,SNRPG
COX6C,0.182912618,0.000307318,0.003667492,0.925201381,0.876651982,COX6C
MRPL51,0.223692849,0.000313375,0.003730504,0.609321059,0.528634361,MRPL51
CNIH4,0.18445161,0.000316709,0.003765203,0.483889528,0.413117964,CNIH4
SH3GLB1,0.213872135,0.000322198,0.003825613,0.859608746,0.769946158,SH3GLB1
AHSA1,0.170648739,0.000326293,0.003871791,0.616800921,0.541360744,AHSA1
WBP11,0.21200946,0.000329926,0.003909956,0.46835443,0.394517866,WBP11
ZNF292,0.285359263,0.000333081,0.003944854,0.358457998,0.287322565,ZNF292
PIGX,0.539825976,0.000339573,0.004011616,0.207134638,0.140479687,PIGX
NABP1,0.31784448,0.000341678,0.00403395,0.35730725,0.283406755,NABP1
FUBP3,0.283605099,0.000342402,0.004039958,0.370540852,0.302006853,FUBP3
SEC14L1,0.202245638,0.000342853,0.004042736,0.606444189,0.525697504,SEC14L1
NAPG,0.255157739,0.000343501,0.004047832,0.386651323,0.314243759,NAPG
HIF1A,0.255603701,0.000345056,0.004063612,0.461449942,0.389623103,HIF1A
INPP5D,0.383594722,0.000346005,0.004072225,0.258918297,0.189916789,INPP5D
ATG3,0.173712164,0.000348267,0.004093715,0.533947066,0.459618209,ATG3
PHF5A,0.153761059,0.000350242,0.004111788,0.49136939,0.403817915,PHF5A
RPS21,0.171806186,0.000357862,0.004195994,0.932105869,0.880078316,RPS21
SERBP1,0.193166941,0.000361349,0.004230155,0.681818182,0.568771415,SERBP1
LPIN2,0.327540278,0.000361452,0.004230155,0.306674338,0.237395986,LPIN2
BEND7,0.431739926,0.000363124,0.004247084,0.247986191,0.179148311,BEND7
POGZ,0.563452363,0.000370626,0.004332121,0.205408516,0.137053353,POGZ
TRIP6,0.227684855,0.000372211,0.004347944,0.562715765,0.482623593,TRIP6
CYTIP,0.42082867,0.000372699,0.004350931,0.265822785,0.194811552,CYTIP
BCCIP,0.200558573,0.000373208,0.004354168,0.46260069,0.386686246,BCCIP
AIMP2,0.414644271,0.000375102,0.004373549,0.268124281,0.203132648,AIMP2
IGSF6,0.877446473,0.00037617,0.004383281,0.153049482,0.087616251,IGSF6
COPB1,0.170137987,0.000378616,0.004409045,0.602416571,0.507586882,COPB1
KLHDC10,0.428342253,0.000380104,0.004419904,0.227272727,0.157611356,KLHDC10
LZIC,0.301694632,0.000386438,0.004488993,0.33429229,0.264317181,LZIC
PSMD1,0.188185349,0.000390007,0.004527649,0.597813579,0.521292217,PSMD1
RPL7,0.214070737,0.000392203,0.00455033,0.895857307,0.805188448,RPL7
KATNAL1,0.369706541,0.000404066,0.004682181,0.258342923,0.18844836,KATNAL1
CTNND1,0.206579074,0.000418102,0.00483289,0.748561565,0.669114048,CTNND1
SLCO4C1,1.614631534,0.000423733,0.004891953,0.088032221,0.021047479,SLCO4C1
RASA2,0.282684654,0.000424666,0.004899715,0.376294591,0.311796378,RASA2
PNPLA8,0.203648537,0.000428636,0.004942482,0.456271577,0.381791483,PNPLA8
SRPK1,0.26401341,0.000435821,0.005019158,0.372266974,0.3010279,SRPK1
GTF2E2,0.352801502,0.000442918,0.005097768,0.307825086,0.241801273,GTF2E2
ND1,0.33463335,0.000444216,0.005109568,0.30264672,0.235438081,ND1
MRPL36,0.218368322,0.000447928,0.005145959,0.547180667,0.45814978,MRPL36
NAE1,0.308095753,0.000448608,0.005150623,0.280782509,0.212432697,NAE1
NCOA6,0.337597668,0.000449315,0.005155582,0.33141542,0.262359276,NCOA6
CUX1,0.173534095,0.00044982,0.005158227,0.598964327,0.509055311,CUX1
ZC3H13,0.185427576,0.000459961,0.005264865,0.630609896,0.525697504,ZC3H13
FUBP1,0.179703802,0.00046071,0.005270226,0.745684695,0.642192854,FUBP1
TDRD7,1.061780214,0.000468709,0.005351954,0.140966628,0.077337249,TDRD7
WBP2NL,0.587787151,0.000469551,0.005358301,0.199654776,0.131669114,WBP2NL
CDK12,0.252393216,0.000470525,0.005362901,0.36593786,0.295154185,CDK12
DKC1,0.391475022,0.000474442,0.005404262,0.308975834,0.243759178,DKC1
LSM3,0.181690514,0.000493576,0.005611995,0.409666283,0.33382281,LSM3
MIB2,1.741904616,0.000497949,0.005658292,0.105293441,0.041116006,MIB2
IFNB1,26.88949776,0.000499396,0.005671304,0.065592635,0.0,IFNB1
FAS,0.436484367,0.000500093,0.005675787,0.191024166,0.122858541,FAS
NAPA,0.189368188,0.000503312,0.005708865,0.752589183,0.671071953,NAPA
MRPS11,0.215916246,0.000504746,0.005720767,0.461449942,0.383749388,MRPS11
KLHL5,1.038951993,0.000504971,0.005720767,0.121979287,0.055800294,KLHL5
DHX8,0.288664311,0.000523936,0.00592489,0.313003452,0.241801273,DHX8
HS2ST1,0.629876673,0.000540194,0.006101402,0.191024166,0.127753304,HS2ST1
STK17B,0.451895446,0.000542267,0.006121129,0.257192175,0.193832599,STK17B
ZFR,0.223987177,0.000544861,0.006143018,0.386075949,0.314733235,ZFR
JUN,0.560828507,0.000550632,0.006196297,0.260069045,0.195301028,JUN
HSPA2,0.654538691,0.000550907,0.006196297,0.272727273,0.208516887,HSPA2
AZI2,0.456524849,0.000566876,0.00636447,0.231875719,0.165932452,AZI2
VAMP8,0.248804778,0.000567817,0.00637123,0.3429229,0.272148801,VAMP8
TCF12,0.198560476,0.000570872,0.006397854,0.426927503,0.353891336,TCF12
PREX1,0.239893556,0.000573878,0.006427708,0.486191024,0.417033774,PREX1
TMEM167A,0.195978671,0.000574418,0.006429915,0.472382048,0.398923152,TMEM167A
EMC8,0.181669891,0.000577952,0.006461771,0.657652474,0.564366128,EMC8
PBRM1,0.270113349,0.000579007,0.006469709,0.370540852,0.307391092,PBRM1
UBE2R2,0.369108021,0.000579999,0.006476942,0.256616801,0.18844836,UBE2R2
PIM3,0.588490367,0.000580736,0.00648132,0.246835443,0.183553598,PIM3
NAP1L4,0.17181854,0.000584145,0.006515495,0.640966628,0.539402839,NAP1L4
RPAP3,0.245014429,0.000584726,0.0065181,0.411967779,0.34557024,RPAP3
UBFD1,0.182830781,0.000589522,0.006563763,0.53739931,0.460597161,UBFD1
POLR3D,0.3330639,0.000589977,0.006564941,0.359033372,0.296622614,POLR3D
SLC25A28,0.418347657,0.000605829,0.00672538,0.268699655,0.205090553,SLC25A28
SULF2,0.313907534,0.000608369,0.006749592,0.333141542,0.266764562,SULF2
NCBP1,0.234384775,0.000611458,0.00677585,0.369390104,0.302006853,NCBP1
TRAF6,0.698444307,0.000632587,0.006997598,0.173187572,0.109642682,TRAF6
SGK3,0.362434149,0.000641009,0.007082416,0.284234753,0.219285365,SGK3
ING5,0.43446517,0.000654609,0.00722842,0.266398159,0.202153696,ING5
GSPT1,0.160987347,0.000657195,0.007248451,0.714614499,0.608418992,GSPT1
NAA15,0.186598569,0.000667636,0.00734634,0.521864212,0.438570729,NAA15
TRMT6,0.334413856,0.000688192,0.007559238,0.287686997,0.222711698,TRMT6
PTPN9,0.598520458,0.000693886,0.007617322,0.247986191,0.191874694,PTPN9
CDK2AP2,0.173282057,0.000694416,0.007618686,0.53164557,0.456191875,CDK2AP2
CNEP1R1,0.56436795,0.000716204,0.007843981,0.17146145,0.106705825,CNEP1R1
CHMP6,0.242147073,0.000717062,0.007848799,0.416570771,0.350954479,CHMP6
LTN1,0.213200346,0.000730962,0.007991619,0.422899885,0.354380813,LTN1
ARPC2,0.195465282,0.000749328,0.008182885,0.869390104,0.78267254,ARPC2
POLDIP3,0.238887668,0.000766958,0.008370541,0.36018412,0.291238375,POLDIP3
DPF2,0.173124164,0.000768746,0.008385182,0.413693901,0.339207048,DPF2
SLC11A2,0.439696491,0.000781837,0.008518076,0.210586881,0.144395497,SLC11A2
CDK13,0.384224892,0.000784887,0.008546348,0.295742232,0.232501224,CDK13
RAB6A,0.14699091,0.000793118,0.008630966,0.682393556,0.577092511,RAB6A
GATAD2B,0.359476119,0.000794147,0.008637158,0.265247411,0.200195791,GATAD2B
RAB21,0.176307872,0.000832122,0.009024024,0.619102417,0.522760646,RAB21
NOM1,0.312965989,0.000837965,0.009082151,0.332566168,0.270190896,NOM1
ZCCHC2,0.857852101,0.000842668,0.009122583,0.135212888,0.072442487,ZCCHC2
MAPK6,0.220909938,0.00085706,0.009267706,0.539125432,0.476260401,MAPK6
ATP11B,0.170496225,0.000865294,0.009351351,0.487917146,0.415565345,ATP11B
SWAP70,0.284983009,0.000866177,0.00935551,0.383774453,0.320117474,SWAP70
STX12,0.374771327,0.000876888,0.009451473,0.230149597,0.1649535,STX12
LFNG,0.197208032,0.000877076,0.009451473,0.718066743,0.648066569,LFNG
NUBP1,0.170696899,0.000881272,0.009491246,0.679516686,0.583455702,NUBP1
SMAGP,0.326394081,0.00088397,0.009509385,0.260069045,0.193343123,SMAGP
RPL26,0.151039943,0.000886152,0.00952348,0.96547756,0.942241801,RPL26
DCAF12,0.254232019,0.000886295,0.00952348,0.341196778,0.27753304,DCAF12
RAB3IP,0.374253869,0.000919444,0.009862747,0.19735328,0.131179638,RAB3IP
TRMT2A,0.229234651,0.000922053,0.009885078,0.356731876,0.288301517,TRMT2A
TUBB4B,0.31205228,0.000954147,0.010200024,0.365362486,0.300048948,TUBB4B
UBAC1,0.412336349,0.000972363,0.010369664,0.279056387,0.218306412,UBAC1
OTUD4,0.969204783,0.000972777,0.010369664,0.126582278,0.06412139,OTUD4
ATP6V1C2,0.18268238,0.000979375,0.010428148,0.731300345,0.666666667,ATP6V1C2
MRPS31,0.349730104,0.000983552,0.010466687,0.264096663,0.200195791,MRPS31
WBP2,0.467638463,0.000988323,0.010505552,0.211162255,0.146842878,WBP2
MPHOSPH8,0.211083114,0.000990691,0.010524758,0.531070196,0.457660303,MPHOSPH8
CCZ1,0.151461408,0.000996129,0.010571694,0.693325662,0.617229564,CCZ1
IFNGR2,0.254173845,0.000996235,0.010571694,0.356731876,0.291727851,IFNGR2
RNF114,0.298936635,0.001000426,0.010610164,0.341772152,0.274596182,RNF114
EXT1,0.510266304,0.00100282,0.010629551,0.201380898,0.139500734,EXT1
