pic_names,pic_logfoldchanges,pic_pvals,pic_pvals_adj,pic_pts,UNST_pts,1to1_bat_dragon
FTH1_1,2.582309961,0,0,0.98849252,0.923641703,no
IRF1,3.701247692,1.1286E-217,1.0593E-213,0.711737629,0.185511503,no
TNIP1,2.522758484,1.1019E-208,6.8949E-205,0.780782509,0.368086148,TNIP1
HELZ2_1,2.542793989,1.258E-205,5.9039E-202,0.845224396,0.475281449,no
TNF,3.223140955,7.2877E-164,2.7361E-160,0.681242808,0.215859031,TNF
RNF213,2.893877745,4.006E-162,1.2533E-158,0.67721519,0.28536466,RNF213
PPFIA1_1,1.975681424,1.384E-160,3.7116E-157,0.782508631,0.410670582,no
TEX2_1,2.268064499,2.2301E-154,5.2329E-151,0.697928654,0.257953989,no
STK17A,2.435131788,7.5467E-151,1.5741E-147,0.678941312,0.255506608,STK17A
CALM2_2,1.573245764,3.8831E-143,7.2893E-140,0.906214039,0.75917768,no
ENSVKKG00000006322,1.890479445,3.2445E-133,5.5369E-130,0.85155351,0.555066079,no
UNC13D,1.741788149,1.3491E-127,2.1104E-124,0.795742232,0.441507587,UNC13D
BACH1,1.71210742,4.5831E-125,6.6179E-122,0.79976985,0.487518355,BACH1
IFIH1,3.008174896,1.0956E-124,1.4691E-121,0.593210587,0.226138032,IFIH1
NADK,1.518142223,7.6083E-122,9.5215E-119,0.875719217,0.575624082,NADK
BIRC2,1.854013562,2.0539E-121,2.4098E-118,0.764096663,0.441507587,BIRC2
ISG15,7.401402473,4.7961E-121,5.2961E-118,0.448791715,0.010279001,ISG15
SNX10,2.135289431,9.1547E-120,9.5473E-117,0.678941312,0.362701909,SNX10
ENSVKKG00000005274,1.53449142,6.9318E-119,6.8486E-116,0.875143843,0.661771904,no
TNFAIP3,2.046452761,9.546E-115,8.9598E-112,0.644418872,0.272638277,TNFAIP3
EIF2AK2,4.043765068,1.4859E-111,1.3283E-108,0.47986191,0.083210964,EIF2AK2
IRG1,3.313237667,3.4348E-111,2.9308E-108,0.509781358,0.110132159,no
ENSVKKG00000011003,7.432115555,5.7862E-111,4.7225E-108,0.427502877,0.00783162,no
MAFF,1.444820523,3.5591E-109,2.7838E-106,0.881472957,0.614782183,MAFF
IFT57,1.553351402,5.8455E-107,4.3893E-104,0.762945915,0.473323544,IFT57
TNFAIP2,2.427961588,1.3569E-104,9.797E-102,0.594361335,0.227606461,TNFAIP2
GCH1_2,1.276805282,1.7685E-103,1.2296E-100,0.86018412,0.644150759,no
NFKBIA,1.451294184,4.5844E-103,3.0735E-100,0.810126582,0.539892315,NFKBIA
ENSVKKG00000012738,1.575543046,5.1809E-101,3.35366E-98,0.756616801,0.521781694,no
RNF39_22,2.409577847,2.5588E-99,1.60114E-96,0.549482163,0.203622124,no
PNRC1,1.526020765,1.46639E-97,8.87972E-95,0.83141542,0.597650514,PNRC1
NAMPT,1.42516768,1.10281E-94,6.46936E-92,0.721518987,0.414096916,NAMPT
ENSVKKG00000018377,5.081755161,1.98798E-93,1.13086E-90,0.403912543,0.019089574,no
BHLHE40,1.390223145,7.59136E-91,4.19132E-88,0.784234753,0.476749878,BHLHE40
PLEKHB2,0.764247239,2.14503E-86,1.15047E-83,0.940736479,0.870288791,no
SSUH2_1,2.319128036,2.28288E-86,1.1904E-83,0.50863061,0.169358786,no
ETS2,1.861142635,7.43141E-85,3.77034E-82,0.627157652,0.319627998,ETS2
MBD2,1.261663437,1.42649E-83,7.04687E-81,0.734752589,0.480665688,MBD2
PSMA2,0.96978116,2.22021E-83,1.06866E-80,0.894131185,0.773861968,PSMA2
ENSVKKG00000011000,6.662622452,5.70455E-83,2.67714E-80,0.3716916,0.010768478,no
SDC4,1.257528663,1.21885E-81,5.58053E-79,0.879171461,0.738619677,SDC4
ZC3HAV1,2.156907797,6.09171E-79,2.72271E-76,0.505178366,0.186490455,ZC3HAV1
ENSVKKG00000006161,3.332171917,6.94682E-78,3.03269E-75,0.422899885,0.088595203,no
GNB1,0.888912857,6.39261E-77,2.72732E-74,0.916570771,0.779246207,GNB1
MAST4,1.752034664,1.12657E-76,4.69955E-74,0.579976985,0.262848752,MAST4
CD44,0.965221763,1.52406E-74,6.21949E-72,0.904487917,0.787077827,CD44
UBE2E2,1.059075952,6.02691E-74,2.40717E-71,0.800345224,0.569260891,UBE2E2
IFIT5_2,5.320614338,7.68676E-73,3.00616E-70,0.355581128,0.019089574,no
HSP90AA1,0.740725219,4.23272E-72,1.62156E-69,0.980437284,0.953989232,HSP90AA1
ALAS1,1.045399308,2.17326E-71,8.15928E-69,0.931530495,0.801272638,ALAS1
PIM2,1.919136167,4.65125E-71,1.71202E-68,0.517836594,0.186979931,PIM2
SEMA4D_1,1.123532891,3.8703E-70,1.39718E-67,0.783659379,0.538423886,no
TRIM25,1.522715449,2.44427E-69,8.65734E-67,0.600690449,0.332843857,TRIM25
ENSVKKG00000011002,8.954701424,1.64262E-68,5.71024E-66,0.330840046,0.001468429,no
NCL,0.861537457,4.61626E-68,1.57557E-65,0.925776755,0.781204112,NCL
HERC5,5.937894821,1.03943E-67,3.48432E-65,0.338895282,0.013705335,HERC5
EHD4,0.970906913,3.5385E-67,1.16535E-64,0.844073648,0.641213901,EHD4
TAP1,1.130747199,4.5222E-67,1.46363E-64,0.754890679,0.544297602,TAP1
PLEK,0.940886974,4.65172E-66,1.48003E-63,0.892405063,0.764072442,PLEK
SYNGR2,0.808098793,4.87862E-66,1.52636E-63,0.925776755,0.837493882,SYNGR2
RAI14,1.121991277,7.48305E-66,2.30282E-63,0.750863061,0.497307881,RAI14
NFKBIE,1.112294078,1.84544E-65,5.58751E-63,0.719792865,0.460107685,NFKBIE
TMEM170A,1.092585683,5.25259E-65,1.56511E-62,0.722094361,0.474302496,TMEM170A
GGH,0.95575875,2.10143E-63,6.16376E-61,0.80840046,0.620166422,GGH
TANK,0.935184062,1.90559E-62,5.50336E-60,0.808975834,0.581008321,TANK
PLK2,3.47851038,1.01038E-61,2.87375E-59,0.364787112,0.059226628,PLK2
PSTPIP2,1.177548051,1.71429E-61,4.80307E-59,0.687571922,0.444444444,PSTPIP2
AKAP13,1.183691263,1.85884E-60,5.13149E-58,0.707710012,0.438570729,AKAP13
SMCHD1,1.219489574,7.32598E-60,1.99309E-57,0.660529344,0.419481155,SMCHD1
CPNE8,1.732833385,2.92969E-58,7.85659E-56,0.483314154,0.204111601,CPNE8
CXCL8,1.685174704,3.31348E-58,8.76064E-56,0.745109321,0.532060695,no
NFKBIZ,1.809558511,8.15978E-58,2.12744E-55,0.48561565,0.207048458,NFKBIZ
MITD1,1.758958936,2.62774E-57,6.75724E-55,0.46547756,0.183553598,MITD1
RCAN1,1.883123279,1.83194E-56,4.64719E-54,0.485040276,0.221732746,RCAN1
ENSVKKG00000000908,2.055454969,2.18706E-56,5.47406E-54,0.434407365,0.165932452,no
SLC41A2,1.195810318,2.66008E-56,6.5704E-54,0.597238205,0.321585903,SLC41A2
SERPINB2,2.396902084,5.74162E-56,1.39976E-53,0.513808976,0.274106706,SERPINB2
IER3,1.224042654,7.77024E-56,1.87004E-53,0.646720368,0.407244249,IER3
STARD8,1.077070594,1.22247E-55,2.90484E-53,0.69159954,0.436612824,STARD8
IRF9,2.044660568,1.78351E-55,4.18502E-53,0.422899885,0.142437592,IRF9
LACC1,1.874031544,2.72894E-55,6.32441E-53,0.4712313,0.203132648,LACC1
SRGAP2,1.840453744,3.48585E-55,7.98005E-53,0.466052934,0.203622124,SRGAP2
SAMD9L,2.584122419,4.09298E-55,9.18988E-53,0.384925201,0.107684777,SAMD9L
IPCEF1,1.151304722,4.11224E-55,9.18988E-53,0.649021864,0.410181106,IPCEF1
HIGD1A,0.683886886,1.41323E-54,3.12108E-52,0.935558113,0.846304454,HIGD1A
MOSPD1,0.994793713,5.6486E-54,1.23297E-51,0.698504028,0.483113069,MOSPD1
GSDMA,2.970463276,2.70845E-53,5.84403E-51,0.355005754,0.078316202,GSDMA
PLEKHO2_1,1.270477533,4.617E-53,9.8489E-51,0.627733026,0.410670582,no
TNFRSF14,0.84103936,2.21892E-52,4.68018E-50,0.825086306,0.635340186,no
LARP4B,0.894666433,5.71159E-52,1.19131E-49,0.739930955,0.507097406,no
TXNRD1,0.973471105,6.56983E-52,1.35526E-49,0.945339471,0.853157122,no
IRAK2,1.671281576,1.41303E-51,2.85219E-49,0.472382048,0.215859031,IRAK2
HVCN1,0.924275517,1.49512E-51,2.98578E-49,0.885500575,0.697503671,HVCN1
FAM49B,1.149850488,1.23039E-50,2.43126E-48,0.659378596,0.463534019,no
TFEC,2.190273285,2.44604E-50,4.78304E-48,0.392980437,0.119432208,TFEC
FYB,1.028002739,6.56748E-50,1.27098E-47,0.661680092,0.412628488,no
ARID5B,1.105410576,1.65058E-49,3.16171E-47,0.650172612,0.418502203,ARID5B
NFE2,1.149285078,3.06944E-48,5.82016E-46,0.587456847,0.323543808,NFE2
NINJ1,1.561663151,5.30738E-48,9.96301E-46,0.467203682,0.220753793,NINJ1
UGCG,0.865086257,3.32661E-47,6.18288E-45,0.754315305,0.528634361,UGCG
TNFRSF6B,1.401040077,3.0404E-46,5.59553E-44,0.683544304,0.453744493,TNFRSF6B
MASP2,0.972141325,8.92664E-46,1.6269E-43,0.677790564,0.446891826,MASP2
RASGEF1A,2.888822794,5.83858E-45,1.05386E-42,0.324510932,0.064610866,RASGEF1A
RNF19B,1.420317054,7.99762E-45,1.42982E-42,0.482163406,0.24082232,RNF19B
GADD45G,1.004237413,1.03768E-44,1.83768E-42,0.779631761,0.551150269,GADD45G
ZCCHC11,0.846236169,3.83879E-44,6.73474E-42,0.724971231,0.527655409,no
IFITM3_2,1.871323705,7.64764E-44,1.32927E-41,0.478135788,0.271169848,no
PPP2CA,0.761529148,1.65508E-43,2.85038E-41,0.796317606,0.608908468,PPP2CA
SLC2A9,0.997036934,1.76812E-43,3.01738E-41,0.664556962,0.450807636,no
P2RX4,0.81583482,3.09685E-42,5.23731E-40,0.720943613,0.516886931,P2RX4
EAF2,1.898429513,1.68045E-41,2.81655E-39,0.372842348,0.12824278,EAF2
HIATL1,1.041882634,2.18385E-41,3.6279E-39,0.551208285,0.318649046,no
SYS1,1.159382105,3.20997E-41,5.28575E-39,0.545454545,0.324522761,SYS1
RNF19A,1.321213841,1.15655E-40,1.88789E-38,0.470080552,0.225648556,RNF19A
ATF3,1.428641796,1.17032E-40,1.89391E-38,0.509781358,0.288301517,ATF3
CDKN1A,1.18007803,2.58143E-40,4.14176E-38,0.52301496,0.285854136,CDKN1A
PRRC2C,0.716439426,3.09396E-40,4.92202E-38,0.84867664,0.651003426,PRRC2C
SMURF1,1.038952112,6.06996E-40,9.57523E-38,0.539125432,0.308370044,SMURF1
IL1B,2.402141571,8.66328E-40,1.35523E-37,0.334867664,0.092511013,IL1B
PRKCD,0.930525959,1.12106E-39,1.73922E-37,0.629459148,0.423886442,PRKCD
ENSVKKG00000006162,3.589169025,1.97826E-39,3.04393E-37,0.280207135,0.035731767,no
ENSVKKG00000009780,1.482957602,2.86492E-39,4.37237E-37,0.522439586,0.30494371,no
DYNAP,0.953365445,2.92482E-39,4.42779E-37,0.838319908,0.619187469,no
ANXA5,0.49956435,3.8997E-39,5.85642E-37,0.944188723,0.877141459,ANXA5
RBM3,0.375050217,4.62732E-39,6.89397E-37,0.955120829,0.926578561,RBM3
ATF4,0.702195823,6.38914E-39,9.44385E-37,0.948791715,0.834557024,ATF4
TYMP,0.954823196,7.54052E-39,1.10586E-36,0.586881473,0.360744004,TYMP
SREK1IP1,0.933485925,2.27526E-38,3.31094E-36,0.593785961,0.384238864,SREK1IP1
MLLT6,1.207388878,2.34909E-38,3.39208E-36,0.536248562,0.322564856,MLLT6
CFLAR,1.517344594,4.32949E-38,6.20406E-36,0.409090909,0.176211454,CFLAR
SLC23A2_2,0.819180667,5.82639E-38,8.28583E-36,0.741081703,0.541360744,no
RAB11FIP1,0.766638577,8.41607E-38,1.18787E-35,0.777905639,0.603524229,RAB11FIP1
SERPINE1,1.427072644,8.74935E-38,1.22569E-35,0.470080552,0.244248654,SERPINE1
DTX3L,1.348657489,1.03279E-37,1.43611E-35,0.443037975,0.220753793,DTX3L
CIRBP,0.637773454,1.70885E-37,2.35872E-35,0.86018412,0.727361723,CIRBP
SLC40A1,0.862056196,1.81736E-37,2.49018E-35,0.762370541,0.604992658,SLC40A1
CRIP1,0.761592507,2.33592E-37,3.17753E-35,0.793440736,0.631913852,no
IRF2,0.968337715,3.27425E-37,4.42188E-35,0.579976985,0.363191385,IRF2
ARF1,0.562991798,4.32722E-37,5.80218E-35,0.916570771,0.808125306,ARF1
TBC1D8,1.334474206,8.98865E-37,1.1967E-34,0.439585731,0.211453744,TBC1D8
KPNA4,0.743145704,1.04876E-36,1.38643E-34,0.730724971,0.531571219,KPNA4
INF2,1.175864339,1.11121E-36,1.45872E-34,0.522439586,0.31277533,INF2
LDLR,1.240986109,1.20362E-36,1.56906E-34,0.46547756,0.247185512,LDLR
MAP3K20,2.779123545,1.4109E-36,1.82658E-34,0.292865362,0.058737151,MAP3K20
ZFAND2B,1.497199416,1.47615E-36,1.89796E-34,0.388952819,0.156142927,ZFAND2B
ACTB_1,0.836785555,1.70201E-36,2.17348E-34,0.934982739,0.837004405,no
HBEGF,1.15998435,3.50135E-36,4.43966E-34,0.539125432,0.337249143,HBEGF
BAZ1A,0.795781255,3.52391E-36,4.43966E-34,0.69735328,0.483602545,BAZ1A
C21ORF91,0.919849575,4.40895E-36,5.51766E-34,0.627157652,0.431718062,no
FRRS1,3.051475286,4.48359E-36,5.57391E-34,0.277905639,0.044052863,FRRS1
CTTN,1.160810471,1.02419E-35,1.26487E-33,0.507479862,0.302496329,CTTN
KIAA0247,0.923508108,1.14942E-35,1.41026E-33,0.577100115,0.362212433,no
STX3_1,1.002551913,1.47054E-35,1.79253E-33,0.551208285,0.342143906,no
PIM1_1,0.808023989,1.66293E-35,2.01397E-33,0.815880322,0.65834557,no
PTGS2,0.900143504,3.11386E-35,3.74702E-33,0.82278481,0.706314244,PTGS2
SLC13A3,0.871132612,4.49784E-35,5.37792E-33,0.577100115,0.342143906,SLC13A3
CFP,1.427312374,5.30064E-35,6.2977E-33,0.408515535,0.182085169,CFP
PALLD_1,0.866255939,5.73046E-35,6.76554E-33,0.6570771,0.435144395,no
PARP14_3,1.033964396,7.65119E-35,8.97676E-33,0.519562716,0.313754283,no
PLEKHO2_2,1.119121075,1.05596E-34,1.23121E-32,0.52301496,0.320606951,no
SEPT2_2,0.89646858,3.45359E-34,4.0019E-32,0.574798619,0.365638767,no
USP18,5.539772987,4.7618E-34,5.45052E-32,0.236478711,0.00783162,USP18
GDPD5,1.034772992,5.44321E-34,6.19273E-32,0.512082854,0.298580519,GDPD5
TNIP3,3.597690582,8.16315E-34,9.23124E-32,0.261219793,0.035731767,TNIP3
NCF1,1.504486442,9.73129E-34,1.09387E-31,0.391829689,0.172295644,NCF1
HEATR5B,0.735713303,1.08805E-33,1.21577E-31,0.717491369,0.525208027,HEATR5B
CCL5,1.918091059,1.43191E-33,1.59053E-31,0.344073648,0.127753304,CCL5
CHD7,1.076377511,1.72861E-33,1.90879E-31,0.489643268,0.269701419,CHD7
ENSVKKG00000002628,0.813091457,2.49874E-33,2.74306E-31,0.676064442,0.509055311,no
INHBA,3.378868341,2.63387E-33,2.8746E-31,0.267548907,0.044052863,INHBA
STAT1,2.108959913,5.29291E-33,5.74326E-31,0.313003452,0.093489966,STAT1
PSME1,0.621693194,6.69155E-33,7.21918E-31,0.882048331,0.767988253,PSME1
CCL14,0.921081901,1.00155E-32,1.07435E-30,0.781357883,0.65051395,CCL14
RALGDS,2.046861172,1.40125E-32,1.49456E-30,0.35155351,0.144395497,RALGDS
EIF5B,0.640927434,1.81677E-32,1.92681E-30,0.896432681,0.776309349,EIF5B
MOV10,6.433786392,2.49125E-32,2.62729E-30,0.230149597,0.008321096,MOV10
TNFRSF1B,1.304828763,3.17089E-32,3.32536E-30,0.475258918,0.279001468,TNFRSF1B
CIAPIN1,0.853677928,3.88868E-32,4.05546E-30,0.598964327,0.402838962,no
NANS,0.823108375,6.55139E-32,6.79462E-30,0.586881473,0.371512482,NANS
PPP1CC,0.71686244,7.71451E-32,7.95696E-30,0.693325662,0.483113069,PPP1CC
STEAP4,1.097089887,1.22105E-31,1.25254E-29,0.468929804,0.242780225,STEAP4
TAP2_2,1.002873659,1.63394E-31,1.66698E-29,0.489067894,0.286343612,no
MPP5,1.295857549,2.16871E-31,2.19069E-29,0.391829689,0.17670093,MPP5
RSAD2,7.169781685,2.17061E-31,2.19069E-29,0.223820483,0.004894763,RSAD2
EIF5,0.529045999,4.00101E-31,4.01641E-29,0.962025316,0.894762604,EIF5
TRANK1,3.430800438,4.07435E-31,4.06829E-29,0.266398159,0.054821341,TRANK1
MIER1,0.834391713,5.94375E-31,5.9035E-29,0.588607595,0.402349486,MIER1
CMPK2,4.432961464,6.48105E-31,6.40328E-29,0.235903337,0.020558003,CMPK2
ESCO1,0.672848821,7.33836E-31,7.21234E-29,0.795742232,0.604013705,ESCO1
SMS,1.510786414,7.60335E-31,7.43386E-29,0.418872267,0.226138032,SMS
RSRC2,0.699564576,8.6724E-31,8.43514E-29,0.723245109,0.548213412,RSRC2
SLC25A37,2.934088707,1.45762E-30,1.41043E-28,0.262370541,0.049437102,SLC25A37
ANO1,1.145299911,1.77767E-30,1.71131E-28,0.425201381,0.203622124,ANO1
CUL1,0.792164028,1.82624E-30,1.74909E-28,0.600115075,0.411160059,CUL1
STXBP2,0.817623258,2.39044E-30,2.27783E-28,0.588607595,0.388644151,STXBP2
OAZ1,0.322512925,2.81943E-30,2.67305E-28,0.982163406,0.966226138,OAZ1
AGL,1.253043652,3.15264E-30,2.97394E-28,0.422899885,0.224669604,AGL
TAX1BP1,0.656338453,4.46614E-30,4.19192E-28,0.765822785,0.599608419,TAX1BP1
NET1,1.71919477,4.92487E-30,4.59949E-28,0.342347526,0.137542829,NET1
SSU72,0.670653701,6.53896E-30,6.0767E-28,0.720368239,0.558981889,no
PAIP1,0.889431715,7.48613E-30,6.92264E-28,0.529344074,0.338717572,PAIP1
RASAL2,0.649091125,1.03739E-29,9.546E-28,0.815304948,0.638277044,RASAL2
BCL2L10,0.827408433,1.82868E-29,1.66641E-27,0.63118527,0.455212922,BCL2L10
CA2,2.180409193,2.03054E-29,1.84141E-27,0.292289988,0.081742535,CA2
SPIB,1.018685937,2.1174E-29,1.91096E-27,0.524165708,0.330396476,SPIB
STAM2,0.769582152,2.62399E-29,2.34559E-27,0.577675489,0.383749388,STAM2
MRPL32,1.134708285,5.55675E-29,4.94367E-27,0.46835443,0.280469897,MRPL32
POMP,0.516997695,6.00392E-29,5.3163E-27,0.875719217,0.772883015,no
ATP6V1E1,0.517699301,6.38291E-29,5.62535E-27,0.909090909,0.834067548,ATP6V1E1
PLAUR,1.415455818,6.7153E-29,5.89064E-27,0.405063291,0.216348507,PLAUR
AMPD3,2.087934017,8.96314E-29,7.82587E-27,0.286536249,0.078805678,AMPD3
UBA1,0.578906894,1.21471E-28,1.05567E-26,0.821634062,0.669603524,no
PVRL2,2.196677208,1.75121E-28,1.50797E-26,0.278481013,0.07195301,no
ACSL1,0.797199965,2.24359E-28,1.92313E-26,0.731300345,0.589818894,ACSL1
SQSTM1,0.530903995,3.42578E-28,2.92313E-26,0.990794016,0.968184043,SQSTM1
CYBB,0.609070957,4.04754E-28,3.43802E-26,0.929228999,0.854136074,CYBB
PDCD6,0.582670689,7.0896E-28,5.96798E-26,0.776754891,0.618697993,PDCD6
F3,3.258362055,7.48851E-28,6.27564E-26,0.247410817,0.045521292,F3
NUB1,0.738253236,8.78752E-28,7.33152E-26,0.64269275,0.447870778,NUB1
DNAJB1,0.849361479,9.52396E-28,7.91079E-26,0.591484465,0.422418013,DNAJB1
ARHGEF5,1.044431806,1.65927E-27,1.37215E-25,0.47410817,0.284385707,ARHGEF5
GPBP1,0.715369403,2.15609E-27,1.77518E-25,0.598388953,0.414096916,GPBP1
PARP12,0.963545024,2.6151E-27,2.13438E-25,0.486766398,0.301517376,PARP12
IL10RB,0.748535872,3.0697E-27,2.49456E-25,0.610471807,0.442486539,IL10RB
OXCT1,0.938538074,4.33832E-27,3.5103E-25,0.504027618,0.321585903,OXCT1
ICAM3_1,0.762582421,4.5218E-27,3.64306E-25,0.745684695,0.614292707,no
SERPINE2,0.683836579,5.29193E-27,4.2453E-25,0.804948216,0.705824767,SERPINE2
EIF2S2,0.513154387,9.19031E-27,7.3413E-25,0.895857307,0.784630445,EIF2S2
TGM1,0.994846642,1.15687E-26,9.16317E-25,0.535097814,0.377875673,TGM1
CSF3,3.787983179,1.26098E-26,9.94582E-25,0.229574223,0.031815957,CSF3
CSRP1,0.739444554,1.37813E-26,1.08244E-24,0.621979287,0.443465492,CSRP1
PLD1,1.084059358,1.40726E-26,1.10071E-24,0.442462601,0.252080274,PLD1
BCL2A1,2.423226595,1.77366E-26,1.38154E-24,0.253164557,0.052863436,BCL2A1
C16ORF87,0.677626967,1.87374E-26,1.45346E-24,0.761219793,0.635340186,no
IP6K2,0.759197772,2.83575E-26,2.19065E-24,0.570771001,0.390602056,IP6K2
FAM60A,1.066326022,3.09928E-26,2.38441E-24,0.439010357,0.245717083,no
CYLD,1.020094275,3.35907E-26,2.57373E-24,0.437859609,0.252080274,CYLD
SYF2,0.637265384,4.40296E-26,3.35985E-24,0.643268124,0.456191875,SYF2
URGCP_1,0.795002222,4.74736E-26,3.608E-24,0.567318757,0.380812531,no
SERPINB1_1,0.669529796,5.24288E-26,3.96852E-24,0.779056387,0.643661282,no
CYFIP1,0.93796581,7.40802E-26,5.58487E-24,0.474683544,0.291727851,CYFIP1
REL,0.653201878,7.87668E-26,5.89088E-24,0.765247411,0.597650514,REL
RPL38,0.401505709,8.28893E-26,6.1746E-24,0.959148446,0.906510034,no
CASP14,0.837623954,1.34276E-25,9.96295E-24,0.542577675,0.373470387,CASP14
FRG1,0.732433558,1.5302E-25,1.1309E-23,0.604142693,0.426333823,FRG1
CD99,0.714671314,1.54012E-25,1.13377E-23,0.696202532,0.550171317,no
SFPQ,0.602480412,1.84195E-25,1.35066E-23,0.773878021,0.618697993,SFPQ
SLC2A3,0.649398565,1.95812E-25,1.43027E-23,0.664556962,0.481155164,SLC2A3
CLDN5,1.111289859,2.97273E-25,2.16295E-23,0.410241657,0.213901126,CLDN5
PTPN2,0.608903527,3.10838E-25,2.25292E-23,0.698504028,0.539402839,PTPN2
GINM1,0.71956408,3.20271E-25,2.31236E-23,0.531070196,0.338717572,GINM1
RPL39_2,0.44987604,3.97018E-25,2.85549E-23,0.901035673,0.821830641,no
ZC3H12B,2.551653862,4.32077E-25,3.09578E-23,0.249712313,0.059226628,ZC3H12B
PHLDB3,0.878871262,5.57945E-25,3.98241E-23,0.507479862,0.324033284,PHLDB3
BCL10,0.864594519,8.02223E-25,5.70429E-23,0.517836594,0.345080764,BCL10
RFTN1_2,1.245412588,8.07845E-25,5.72259E-23,0.365362486,0.175232501,no
GFPT2,0.685827076,8.44367E-25,5.95882E-23,0.749712313,0.637787567,GFPT2
MCF2L,0.865607381,8.78837E-25,6.17885E-23,0.53164557,0.358786099,MCF2L
MPEG1_2,0.57377547,1.0021E-24,7.0192E-23,0.744533947,0.578071464,no
HMGCR,0.865515232,1.02931E-24,7.18298E-23,0.498273878,0.318649046,HMGCR
ENSVKKG00000006311,0.97409445,1.14283E-24,7.94562E-23,0.495397008,0.323543808,no
MORC3,0.633023262,1.62667E-24,1.12678E-22,0.742807825,0.620166422,MORC3
HSPB9_1,2.523361921,2.51849E-24,1.73813E-22,0.279631761,0.0969163,no
UGP2,0.515796125,2.9303E-24,2.00758E-22,0.878596087,0.779246207,UGP2
DENND3,0.781762123,2.9601E-24,2.02062E-22,0.560989643,0.396965247,DENND3
PPP1R10,0.536539495,3.24569E-24,2.20754E-22,0.886651323,0.775819873,PPP1R10
MAP3K8,1.814880013,3.95529E-24,2.68046E-22,0.281933257,0.094958395,MAP3K8
DENND4A,1.643943906,4.87E-24,3.28848E-22,0.302071346,0.11649535,DENND4A
PARP14_1,1.636232376,7.03655E-24,4.73441E-22,0.306674338,0.122369065,no
TAGAP,0.928556859,8.01409E-24,5.37287E-22,0.520713464,0.362212433,TAGAP
SRRM1,0.525705159,8.48104E-24,5.6657E-22,0.815304948,0.680372002,SRRM1
PLSCR1_3,0.710469067,1.01001E-23,6.72338E-22,0.64844649,0.502692119,no
RIOK3,0.614532053,1.02605E-23,6.80604E-22,0.68296893,0.526676456,RIOK3
SKAP2_1,0.950715423,1.08684E-23,7.18389E-22,0.439585731,0.264806657,no
NRP1,0.586933911,1.10443E-23,7.2745E-22,0.832566168,0.680861478,NRP1
BCAR1,1.200584173,1.21675E-23,7.98628E-22,0.363636364,0.181106216,BCAR1
GIGYF2,0.640471637,1.26039E-23,8.21527E-22,0.670310702,0.501223691,GIGYF2
RLIM,0.738504291,1.86379E-23,1.21062E-21,0.529344074,0.348017621,no
PDAP1,0.592106879,1.97445E-23,1.27808E-21,0.707710012,0.552129222,PDAP1
TSG101,0.516212821,2.13388E-23,1.37654E-21,0.750287687,0.596671561,TSG101
CKS2,0.817121565,2.37286E-23,1.52546E-21,0.53739931,0.366617719,no
PDCD1LG2,0.975952029,2.82688E-23,1.81113E-21,0.416570771,0.232011747,PDCD1LG2
ID2,0.590608895,5.15226E-23,3.27858E-21,0.80840046,0.709740578,ID2
AZIN1,0.563256919,5.67561E-23,3.59941E-21,0.768124281,0.629955947,AZIN1
TBCA,0.50808239,5.94915E-23,3.76018E-21,0.771001151,0.627998042,TBCA
UBE2D3_1,0.54334265,6.40028E-23,4.03175E-21,0.693325662,0.532550171,no
SECISBP2L,0.654925168,9.52784E-23,5.98183E-21,0.601841197,0.426333823,SECISBP2L
C16ORF72,0.564529657,1.08817E-22,6.80904E-21,0.743958573,0.588350465,no
HSP90AB1,0.467196882,1.35016E-22,8.42036E-21,0.931530495,0.849241312,HSP90AB1
COPZ1,0.488973796,1.46286E-22,9.09299E-21,0.81990794,0.716103769,COPZ1
PIK3R3,0.598307192,1.68808E-22,1.04583E-20,0.781933257,0.635829662,no
IFRD1,0.539836466,1.71465E-22,1.0588E-20,0.836593786,0.690161527,IFRD1
SPOPL,0.597504437,2.61436E-22,1.60907E-20,0.628883774,0.46206559,SPOPL
FLT1_1,0.95100075,3.28725E-22,2.01661E-20,0.453394707,0.272148801,no
ANKRD11,0.577449322,3.37845E-22,2.06581E-20,0.932681243,0.789035732,ANKRD11
DRAM1,0.553101361,3.76842E-22,2.28934E-20,0.815880322,0.715614293,DRAM1
PRDX6,0.501196921,3.95458E-22,2.39469E-20,0.873993096,0.793441018,PRDX6
CSTA_1,0.797817647,4.74946E-22,2.86678E-20,0.47410817,0.298091043,no
DDX60,7.294323444,5.23735E-22,3.15114E-20,0.183544304,0.001957905,no
HIVEP3,1.125569224,5.50238E-22,3.30002E-20,0.383774453,0.208027411,HIVEP3
DDX46,0.54159373,5.8373E-22,3.48974E-20,0.83716916,0.677435144,DDX46
CALCOCO2,0.494839519,6.62537E-22,3.93581E-20,0.893555811,0.767498776,CALCOCO2
THOC2,0.534014404,6.8794E-22,4.07382E-20,0.791139241,0.63876652,THOC2
CD9,0.821703315,9.69443E-22,5.72276E-20,0.615074799,0.51052374,CD9
RBP5,0.877259016,1.0269E-21,6.04295E-20,0.518987342,0.363191385,RBP5
TGOLN2,0.597295105,1.06871E-21,6.26934E-20,0.624280783,0.466960352,TGOLN2
MS4A15_3,0.724031746,1.22433E-21,7.15987E-20,0.598964327,0.449339207,no
NFKB1,0.609475017,1.28406E-21,7.4858E-20,0.674913694,0.51835536,NFKB1
